FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	-1.31233733323951	-0.356330117023586
tsk_1	tsk_1	-0.614331578318806	-1.2313391118707
tsk_2	tsk_2	-1.9267600039508	-1.05466069265281
tsk_3	tsk_3	-1.79982027533617	-0.862643311846945
tsk_4	tsk_4	-2.50152143057737	-1.18615471762165
tsk_5	tsk_5	-1.66146168324571	-1.14943943561671
tsk_6	tsk_6	-1.20916040182196	-0.960845928882573
tsk_7	tsk_7	-0.213595133447675	0.664243327897029
tsk_8	tsk_8	-0.881292545561918	-0.369076607785609
tsk_9	tsk_9	-0.881036067477022	-0.586116043048368
tsk_10	tsk_10	-1.19099591229555	-0.555813538788561
tsk_11	tsk_11	-0.679194223631132	0.155528941014086
tsk_12	tsk_12	-2.32462080051853	-1.60133207851645
tsk_13	tsk_13	-0.900235877186189	-0.684119379808888
tsk_14	tsk_14	-0.831075213971241	-0.0479336981511173
tsk_15	tsk_15	-0.38077757146147	0.613064028497421
tsk_16	tsk_16	-0.628860654432919	-0.670730561569022
tsk_17	tsk_17	0.232924977050263	0.478974176567123
tsk_18	tsk_18	0.69151895571568	0.635002590332584
tsk_19	tsk_19	-2.42341255428475	-1.7117723695154
tsk_20	tsk_20	-1.51651897396426	-1.42754750013578
tsk_21	tsk_21	0.111873077219675	-0.399413335615397
tsk_22	tsk_22	-0.224126079734171	-0.0427917896742026
tsk_23	tsk_23	-1.19878641935848	-0.619897552884244
tsk_24	tsk_24	-1.90098036067283	-0.759035135154744
tsk_25	tsk_25	-0.366813131210568	0.291248497777561
tsk_26	tsk_26	-1.74917948667691	-1.20880309264017
tsk_27	tsk_27	0.867461401441484	1.27288044599234
tsk_28	tsk_28	-0.73631483208218	-0.60077618661683
tsk_29	tsk_29	-1.37604982650456	-1.27291246043533
tsk_30	tsk_30	1.31077073157121	1.39996310001285
tsk_31	tsk_31	-0.177062060353955	-0.621138524451104
tsk_32	tsk_32	-0.88261457749155	-0.426783472759479
tsk_33	tsk_33	-1.68709857714495	-0.827997864988007
tsk_34	tsk_34	-1.04352113906591	-0.630627643504826
tsk_35	tsk_35	-1.74640710194661	-1.18865210523312
tsk_36	tsk_36	-0.325693417418063	-0.46993893608013
tsk_37	tsk_37	-0.632448556029146	-0.0927301498882877
tsk_38	tsk_38	-0.0843518349401689	-0.015565194473841
tsk_39	tsk_39	-2.50586467372947	-1.67285027186641
tsk_40	tsk_40	0.0521225567266631	0.495112149002604
tsk_41	tsk_41	-1.31262792826939	-0.377290149030771
tsk_42	tsk_42	-1.11756992763728	-0.893769955607038
tsk_43	tsk_43	-1.72723877387618	-0.446491938232496
tsk_44	tsk_44	-0.597061566411169	0.0729193538331819
tsk_45	tsk_45	0.664851065809618	1.00501311463866
tsk_46	tsk_46	-1.47923151359697	-0.541161631553013
tsk_47	tsk_47	-1.29775117333489	-1.43329776263088
tsk_48	tsk_48	-0.815120656183667	-0.553979290927162
tsk_49	tsk_49	-1.51219160078005	-0.815713748647722
tsk_50	tsk_50	-1.25947988389301	-0.448528427448612
tsk_51	tsk_51	0.288143619199299	0.754295879025472
