FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	1.26811866676049	2.22412588297641
tsk_1	tsk_1	3.50906842168119	2.8920608881293
tsk_2	tsk_2	1.9781499960492	2.85024930734719
tsk_3	tsk_3	2.33637972466383	3.27355668815305
tsk_4	tsk_4	-0.272360430577367	1.04300628237835
tsk_5	tsk_5	1.14761831675429	1.65964056438329
tsk_6	tsk_6	1.28815959817804	1.53647407111743
tsk_7	tsk_7	1.06652166655233	1.94436012789703
tsk_8	tsk_8	0.252517454438082	0.764733392214391
tsk_9	tsk_9	1.65870393252298	1.95362395695163
tsk_10	tsk_10	2.36984508770445	3.00502746121144
tsk_11	tsk_11	1.04176777636887	1.87649094101409
tsk_12	tsk_12	2.38269919948147	3.10598792148355
tsk_13	tsk_13	2.80272612281381	3.01884262019111
tsk_14	tsk_14	0.695149786028759	1.47829130184888
tsk_15	tsk_15	1.72200772853853	2.71584932849742
tsk_16	tsk_16	2.96847934556708	2.92660943843098
tsk_17	tsk_17	1.44431927705026	1.69036847656712
tsk_18	tsk_18	2.16600195571568	2.10948559033258
tsk_19	tsk_19	1.89632744571525	2.6079676304846
tsk_20	tsk_20	0.994037026035745	1.08300849986422
tsk_21	tsk_21	3.27943707721967	2.7681506643846
tsk_22	tsk_22	4.11019292026583	4.2915272103258
tsk_23	tsk_23	1.70789358064152	2.28678244711576
tsk_24	tsk_24	0.513374639327166	1.65531986484526
tsk_25	tsk_25	2.32217786878943	2.98023949777756
tsk_26	tsk_26	1.59680051332309	2.13717690735983
tsk_27	tsk_27	2.10886040144148	2.51427944599234
tsk_28	tsk_28	2.84610416791782	2.98164281338317
tsk_29	tsk_29	1.68918017349544	1.79231753956467
tsk_30	tsk_30	0.701090731571211	0.79028310001285
tsk_31	tsk_31	1.47558993964604	1.0315134755489
tsk_32	tsk_32	1.76361442250845	2.21944552724052
tsk_33	tsk_33	0.68111142285505	1.54021213501199
tsk_34	tsk_34	0.342295860934095	0.755189356495174
tsk_35	tsk_35	2.02733289805339	2.58508789476688
tsk_36	tsk_36	2.59337358258194	2.44912806391987
tsk_37	tsk_37	1.10242944397085	1.64214785011171
tsk_38	tsk_38	1.71536316505983	1.78414980552616
tsk_39	tsk_39	2.03056532627053	2.86357972813359
tsk_40	tsk_40	3.40339365672666	3.8463832490026
tsk_41	tsk_41	2.44446107173061	3.37979885096923
tsk_42	tsk_42	3.32534007236272	3.54914004439296
tsk_43	tsk_43	-0.358783773876181	0.921963061767504
tsk_44	tsk_44	1.69362343358883	2.36360435383318
tsk_45	tsk_45	1.61490006580962	1.95506211463866
tsk_46	tsk_46	0.0645514864030306	1.00262136844699
tsk_47	tsk_47	1.97570882666511	1.84016223736912
tsk_48	tsk_48	1.43227934381633	1.69342070907284
tsk_49	tsk_49	0.995378399219948	1.69185625135228
tsk_50	tsk_50	2.13455011610699	2.94550157255139
tsk_51	tsk_51	1.7728336191993	2.23898587902547
