FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	0.933438666760487	1.88944588297641
tsk_1	tsk_1	2.16190842168119	1.5449008881293
tsk_2	tsk_2	1.3554899960492	2.22758930734719
tsk_3	tsk_3	-0.552879275336167	0.384297688153055
tsk_4	tsk_4	0.0592915694226331	1.37465828237835
tsk_5	tsk_5	-1.03356868324571	-0.52154643561671
tsk_6	tsk_6	0.551607598178044	0.799922071117427
tsk_7	tsk_7	0.0391766665523253	0.917015127897029
tsk_8	tsk_8	-1.11927454556192	-0.607058607785609
tsk_9	tsk_9	1.29385393252298	1.58877395695163
tsk_10	tsk_10	0.495109087704445	1.13029146121144
tsk_11	tsk_11	0.403158776368868	1.23788194101409
tsk_12	tsk_12	1.43067919948147	2.15396792148355
tsk_13	tsk_13	-0.451989877186189	-0.235873379808888
tsk_14	tsk_14	1.45948578602876	2.24262730184888
tsk_15	tsk_15	0.78800772853853	1.78184932849742
tsk_16	tsk_16	1.12202634556708	1.08015643843098
tsk_17	tsk_17	-0.0861987229497372	0.159850476567123
tsk_18	tsk_18	0.62956595571568	0.573049590332584
tsk_19	tsk_19	2.73845744571525	3.4500976304846
tsk_20	tsk_20	0.604197026035745	0.693168499864225
tsk_21	tsk_21	0.692159077219675	0.180872664384603
tsk_22	tsk_22	1.09546892026583	1.2768032103258
tsk_23	tsk_23	2.25915358064152	2.83804244711576
tsk_24	tsk_24	1.19490963932717	2.33685486484526
tsk_25	tsk_25	0.288783868789432	0.946845497777561
tsk_26	tsk_26	0.508122513323094	1.04849890735983
tsk_27	tsk_27	0.350377401441484	0.755796445992339
tsk_28	tsk_28	0.72606016791782	0.86159881338317
tsk_29	tsk_29	1.59584017349544	1.69897753956467
tsk_30	tsk_30	1.21034473157121	1.29953710001285
tsk_31	tsk_31	2.94230793964605	2.4982314755489
tsk_32	tsk_32	-0.11764057749155	0.338190527240521
tsk_33	tsk_33	1.53398142285505	2.39308213501199
tsk_34	tsk_34	-0.310059139065905	0.102834356495174
tsk_35	tsk_35	-1.36066710194661	-0.802912105233123
tsk_36	tsk_36	2.40771358258194	2.26346806391987
tsk_37	tsk_37	0.979559443970854	1.51927785011171
tsk_38	tsk_38	0.384343365059831	0.453130005526159
tsk_39	tsk_39	-0.49121227372947	0.341802128133585
tsk_40	tsk_40	-0.334623343273337	0.108366249002604
tsk_41	tsk_41	0.844601071730608	1.77993885096923
tsk_42	tsk_42	2.27092007236272	2.49472004439296
tsk_43	tsk_43	1.11094122612382	2.3916880617675
tsk_44	tsk_44	2.18627343358883	2.85625435383318
tsk_45	tsk_45	0.703801065809618	1.04396311463866
tsk_46	tsk_46	0.798358486403031	1.73642836844699
tsk_47	tsk_47	2.37449882666511	2.23895223736912
tsk_48	tsk_48	2.01962934381633	2.28077070907284
tsk_49	tsk_49	2.69869839921995	3.39517625135228
tsk_50	tsk_50	0.593070116106993	1.40402157255139
tsk_51	tsk_51	1.3669836191993	1.83313587902547
tsk_52	tsk_52	-0.650646033923747	-0.335757209851339
tsk_53	tsk_53	2.34216881183933	1.7137010510387
tsk_54	tsk_54	-0.491548458948585	0.475345918089786
tsk_55	tsk_55	1.07201140607833	1.29214227629792
tsk_56	tsk_56	0.49978149209777	0.671074380017624
tsk_57	tsk_57	0.646910177221851	1.79796160259214
tsk_58	tsk_58	1.06672059369242	1.18494376589194
tsk_59	tsk_59	1.76914773793623	2.20109628763963
tsk_60	tsk_60	1.88114029444056	2.30716654725944
tsk_61	tsk_61	1.96831636209433	1.99114465635638
tsk_62	tsk_62	1.44896611363901	1.35722429622444
tsk_63	tsk_63	1.88194900490552	2.14101338871388
tsk_64	tsk_64	2.07743339322005	2.13284319417355
tsk_65	tsk_65	0.648833916437095	0.516253200163588
tsk_66	tsk_66	2.2729715796868	1.8224051400725
tsk_67	tsk_67	-0.403780354262037	0.929531350771379
tsk_68	tsk_68	1.26895633150728	1.2207174985504
tsk_69	tsk_69	0.0822187218481152	-0.011369421063
tsk_70	tsk_70	-1.09637882472003	-0.603038553032922
tsk_71	tsk_71	2.17023646188408	2.72964896963308
tsk_72	tsk_72	1.44243398353959	2.13238989214818
tsk_73	tsk_73	-0.0269980258216867	0.61437070489542
tsk_74	tsk_74	-0.282954508088519	0.126676992895833
tsk_75	tsk_75	1.79170536471229	2.58716976520587
tsk_76	tsk_76	-0.512419521606244	0.283917374487456
tsk_77	tsk_77	0.2556034817616	1.00651160161521
tsk_78	tsk_78	1.64284568742623	2.03507734851906
tsk_79	tsk_79	-0.782562065525538	0.0125169745899177
tsk_80	tsk_80	1.94359738579995	2.55015471735995
tsk_81	tsk_81	-0.599036931859709	0.605855063615079
tsk_82	tsk_82	0.854074183009807	1.58344223963525
tsk_83	tsk_83	0.525003465640591	0.296156060645859
tsk_84	tsk_84	1.43816841329774	1.44822163544145
tsk_85	tsk_85	1.50910959816995	1.33582113828197
tsk_86	tsk_86	1.47893751659826	1.82494349772805
tsk_87	tsk_87	1.60155260914765	1.5788490449914
tsk_88	tsk_88	2.29229442042831	2.95314521311952
tsk_89	tsk_89	0.0337446252280735	0.935835940382978
tsk_90	tsk_90	1.67092423122253	2.17488887709719
tsk_91	tsk_91	0.594092088404129	1.61550524284703
tsk_92	tsk_92	2.46677747175259	2.35605812124439
tsk_93	tsk_93	1.33202871031669	1.58118887339625
tsk_94	tsk_94	2.80324953887069	3.01327606918203
tsk_95	tsk_95	-0.228640022080173	0.510820821889478
tsk_96	tsk_96	0.710238753050378	0.879824323268893
tsk_97	tsk_97	0.743812618176013	1.52706579129149
tsk_98	tsk_98	1.92848099725617	2.59419190176531
tsk_99	tsk_99	-0.137510683889786	0.849099717033375
tsk_100	tsk_100	2.12755349888611	1.3601828884625
tsk_101	tsk_101	-0.228390017028098	0.319028885931746
tsk_102	tsk_102	1.14357423157468	0.728019271296414
tsk_103	tsk_103	0.75306731299773	1.44184242669317
tsk_104	tsk_104	1.29477014818977	1.92998250110281
tsk_105	tsk_105	0.465989641475475	0.365757025733743
tsk_106	tsk_106	2.04631543989614	2.38428753876808
tsk_107	tsk_107	-0.0112013136849332	0.0751954143412925
tsk_108	tsk_108	0.10814008026704	1.29308752522922
tsk_109	tsk_109	0.66605873445437	0.494853716487781
tsk_110	tsk_110	1.54409615599828	2.05789075531709
tsk_111	tsk_111	-0.183539552782755	0.690483240105413
tsk_112	tsk_112	0.672877731263798	1.12002431691262
tsk_113	tsk_113	0.818267301519988	1.0830610835244
tsk_114	tsk_114	0.0172764345557628	0.632574736555877
tsk_115	tsk_115	-0.186955477940665	1.06823494022782
tsk_116	tsk_116	0.410604253409507	0.81670835628752
tsk_117	tsk_117	2.65515750531485	2.68438983128174
tsk_118	tsk_118	1.01740670069539	1.26342619311005
tsk_119	tsk_119	1.73155576097387	1.36000189349981
tsk_120	tsk_120	1.28857732906854	2.05177350502854
tsk_121	tsk_121	-0.051111103599544	0.182378304097253
tsk_122	tsk_122	0.63229196371839	0.936909384362398
tsk_123	tsk_123	1.02939551863456	2.14195349012068
tsk_124	tsk_124	-0.565295971686887	0.540041193803484
tsk_125	tsk_125	2.48069279277657	2.10182699906176
tsk_126	tsk_126	0.529579384608357	1.02099093174454
tsk_127	tsk_127	2.47995436369815	2.11469498720832
tsk_128	tsk_128	-0.337691593392201	0.639621249387756
tsk_129	tsk_129	0.994518205093325	1.44065051880181
tsk_130	tsk_130	-0.4923614670419	-0.237437757580173
tsk_131	tsk_131	1.18974606028067	1.7586454118022
tsk_132	tsk_132	0.0146282782852883	0.708640306785706
tsk_133	tsk_133	0.976320323151827	0.718540266417675
tsk_134	tsk_134	1.07323367793771	1.62026552009067
tsk_135	tsk_135	1.510431010883	1.18174303754802
tsk_136	tsk_136	-0.184290388748294	0.239856533296239
tsk_137	tsk_137	1.48020995109187	1.54723423350772
tsk_138	tsk_138	0.32124248683077	1.25349698122556
tsk_139	tsk_139	1.44218741382084	1.92155758846806
tsk_140	tsk_140	0.428724373372455	0.752799572463954
tsk_141	tsk_141	-0.350864185546612	0.465242453598234
tsk_142	tsk_142	2.24607138187805	2.16655981016122
tsk_143	tsk_143	1.52958398324615	1.07605663587519
tsk_144	tsk_144	1.33150651449709	2.35504545665494
tsk_145	tsk_145	-0.377317145280937	0.310770591959854
tsk_146	tsk_146	-0.625851351916885	0.881480990911468
