rep	case	h2	env	ts	Qx	P-Chi	P-EN
L38	C1	same-0.3	env-1.0	p-0.70	-122.805976315111	1	1
L39	C1	same-0.3	env-1.0	p-0.70	110.505206140962	7.59456958806289e-26	0
L40	C1	same-0.3	env-1.0	p-0.70	-39.3958193644801	1	0.999
L41	C1	same-0.3	env-1.0	p-0.70	125.252492124079	4.48139330585699e-29	0
L42	C1	same-0.3	env-1.0	p-0.70	34.6482115890538	3.95001292572926e-09	0
L43	C1	same-0.3	env-1.0	p-0.70	-25.3508642462936	1	1
L44	C1	same-0.3	env-1.0	p-0.70	92.9359204194034	5.40152018540976e-22	0
L45	C1	same-0.3	env-1.0	p-0.70	53.6173975999358	2.4359269158816e-13	0
L46	C1	same-0.3	env-1.0	p-0.70	-135.905407821267	1	1
L47	C1	same-0.3	env-1.0	p-0.70	287.497517919384	1.74514906263357e-64	0
L48	C1	same-0.3	env-1.0	p-0.70	-74.9092097123481	1	1
L49	C1	same-0.3	env-1.0	p-0.70	-1063.5803772158	1	1
L50	C1	same-0.3	env-1.0	p-0.70	-23.769642625559	1	0.836
L51	C1	same-0.3	env-1.0	p-0.70	-96.7767272432167	1	1
L52	C1	same-0.3	env-1.0	p-0.70	50.5317823188551	1.17250537996148e-12	0
L53	C1	same-0.3	env-1.0	p-0.70	-296.33770188758	1	1
L54	C1	same-0.3	env-1.0	p-0.70	-50.0522309651771	1	0.998
L55	C1	same-0.3	env-1.0	p-0.70	136.992242622631	1.21057086311723e-31	0.016
L56	C1	same-0.3	env-1.0	p-0.70	42.0358382344527	8.96158540469442e-11	0.089
L57	C1	same-0.3	env-1.0	p-0.70	26.6157473396302	2.48212392780093e-07	0
L58	C1	same-0.3	env-1.0	p-0.70	-727.230498446088	1	1
L59	C1	same-0.3	env-1.0	p-0.70	-99.9346837217135	1	1
L60	C1	same-0.3	env-1.0	p-0.70	189.169152093806	4.82713261977624e-43	0
L61	C1	same-0.3	env-1.0	p-0.70	-16.3239834802859	1	0.994
L62	C1	same-0.3	env-1.0	p-0.70	-10.0503861905471	1	0.986
L63	C1	same-0.3	env-1.0	p-0.70	-14.8849577946224	1	1
L64	C1	same-0.3	env-1.0	p-0.70	-471.756010355193	1	0.994
L65	C1	same-0.3	env-1.0	p-0.70	146.335693726133	1.09636220590077e-33	0
L66	C1	same-0.3	env-1.0	p-0.70	12.1629837065799	0.000487473333188697	0.019
L67	C1	same-0.3	env-1.0	p-0.70	-610.300868457023	1	1
L68	C1	same-0.3	env-1.0	p-0.70	-41.1475360862038	1	1
L69	C1	same-0.3	env-1.0	p-0.70	148.523970537131	3.64413919179724e-34	0
L70	C1	same-0.3	env-1.0	p-0.70	42.3794029365779	7.5177594101128e-11	0
L71	C1	same-0.3	env-1.0	p-0.70	12.4642426990113	0.000414816663929596	0.009
L72	C1	same-0.3	env-1.0	p-0.70	-28.9846276872192	1	0.999
L73	C1	same-0.3	env-1.0	p-0.70	94.1173759521476	2.97357462103542e-22	0.09
L74	C1	same-0.3	env-1.0	p-0.70	57.2349633190435	3.86734592193272e-14	0
L75	C1	same-0.3	env-1.0	p-0.70	7881.04150756527	0	0.005
L76	C1	same-0.3	env-1.0	p-0.70	26.1322594004891	3.18812813990667e-07	0.001
L77	C1	same-0.3	env-1.0	p-0.70	-90.2012029291001	1	0.999
L78	C1	same-0.3	env-1.0	p-0.70	-64.1457516187604	1	1
L79	C1	same-0.3	env-1.0	p-0.70	21.0025676003875	4.58668273939104e-06	0.053
L80	C1	same-0.3	env-1.0	p-0.70	-538.548488314769	1	1
L81	C1	same-0.3	env-1.0	p-0.70	-187.49961960216	1	1
L82	C1	same-0.3	env-1.0	p-0.70	-12.5704904177868	1	1
L83	C1	same-0.3	env-1.0	p-0.70	-18.1011776895855	1	0.998
L84	C1	same-0.3	env-1.0	p-0.70	162.400997402282	3.38129419899406e-37	0
L85	C1	same-0.3	env-1.0	p-0.70	668.39999346875	2.22617893673669e-147	0
L86	C1	same-0.3	env-1.0	p-0.70	15.5189681474796	8.16815018764339e-05	0.027
L87	C1	same-0.3	env-1.0	p-0.70	-33.2087381098626	1	1
L88	C1	same-0.3	env-1.0	p-0.70	-8.57152589855638	1	0.978
L89	C1	same-0.3	env-1.0	p-0.70	599.379066494514	2.2848470126003e-132	0
L90	C1	same-0.3	env-1.0	p-0.70	-27.9090961829114	1	1
L91	C1	same-0.3	env-1.0	p-0.70	27.5490862384943	1.53157709730904e-07	0.005
L92	C1	same-0.3	env-1.0	p-0.70	219.041476807061	1.46374010002109e-49	0
L93	C1	same-0.3	env-1.0	p-0.70	-1553.90037415717	1	1
L94	C1	same-0.3	env-1.0	p-0.70	14.494067055134	0.000140601672806129	0.002
L95	C1	same-0.3	env-1.0	p-0.70	62.251101423512	3.02339804742476e-15	0
L96	C1	same-0.3	env-1.0	p-0.70	-22.8575065727073	1	0.994
L97	C1	same-0.3	env-1.0	p-0.70	68.3159419983927	1.39290327208498e-16	0
L98	C1	same-0.3	env-1.0	p-0.70	-27138.3555126192	1	1
L99	C1	same-0.3	env-1.0	p-0.70	24.3993977235028	7.82931666783478e-07	0.014
L100	C1	same-0.3	env-1.0	p-0.70	-19.5361550510943	1	0.991
L1	C1	diff-0.3	env-1.0	p-0.70	14.2258812523612	0.000162125307766229	0.001
L2	C1	diff-0.3	env-1.0	p-0.70	-1869.03482639685	1	1
L3	C1	diff-0.3	env-1.0	p-0.70	-22.0834870357072	1	0.976
L4	C1	diff-0.3	env-1.0	p-0.70	-34.9161234439835	1	1
L5	C1	diff-0.3	env-1.0	p-0.70	-1013.68009459535	1	0.998
L6	C1	diff-0.3	env-1.0	p-0.70	22.0435776512929	2.66529973705021e-06	0
L7	C1	diff-0.3	env-1.0	p-0.70	-32.9449247918013	1	1
L8	C1	diff-0.3	env-1.0	p-0.70	63.4637021826681	1.63349203334173e-15	0.004
L9	C1	diff-0.3	env-1.0	p-0.70	-26.8623126301247	1	1
L10	C1	diff-0.3	env-1.0	p-0.70	25.2218572763697	5.10997853763508e-07	0
L11	C1	diff-0.3	env-1.0	p-0.70	49.4921486067358	1.99167215087204e-12	0.015
L12	C1	diff-0.3	env-1.0	p-0.70	355.898245769713	2.201624186333e-79	0
L13	C1	diff-0.3	env-1.0	p-0.70	-37.8228789872625	1	0.999
L14	C1	diff-0.3	env-1.0	p-0.70	-41.777283596436	1	0.942
L15	C1	diff-0.3	env-1.0	p-0.70	2493.43930887757	0	0.001
L16	C1	diff-0.3	env-1.0	p-0.70	-47.286003522636	1	0.986
L17	C1	diff-0.3	env-1.0	p-0.70	23.4015453947837	1.31472874804159e-06	0.002
L18	C1	diff-0.3	env-1.0	p-0.70	-31.9224189109065	1	1
L19	C1	diff-0.3	env-1.0	p-0.70	-34.1545274383146	1	1
L20	C1	diff-0.3	env-1.0	p-0.70	-18.7247749756871	1	0.969
L21	C1	diff-0.3	env-1.0	p-0.70	51.2876874898593	7.97744154932656e-13	0
L22	C1	diff-0.3	env-1.0	p-0.70	-346.385136642528	1	1
L23	C1	diff-0.3	env-1.0	p-0.70	-1926.34841769049	1	1
L24	C1	diff-0.3	env-1.0	p-0.70	-137.031856958623	1	1
L25	C1	diff-0.3	env-1.0	p-0.70	-409.711050440198	1	0.851
L26	C1	diff-0.3	env-1.0	p-0.70	-44.4405258245578	1	1
L27	C1	diff-0.3	env-1.0	p-0.70	-69.9473028009145	1	1
L28	C1	diff-0.3	env-1.0	p-0.70	268.775824987395	2.09756325134878e-60	0
L29	C1	diff-0.3	env-1.0	p-0.70	24.8433398677734	6.21835188111362e-07	0.001
L30	C1	diff-0.3	env-1.0	p-0.70	222.104859902097	3.14245942505986e-50	0.002
L31	C1	diff-0.3	env-1.0	p-0.70	-31.9646343836437	1	1
L32	C1	diff-0.3	env-1.0	p-0.70	161.971135183318	4.19754150899042e-37	0.001
L33	C1	diff-0.3	env-1.0	p-0.70	7.10563420350741	0.00768420326453613	0.034
L34	C1	diff-0.3	env-1.0	p-0.70	23.0052943609275	1.61555871819355e-06	0
L35	C1	diff-0.3	env-1.0	p-0.70	17.8426358708049	2.39946053663113e-05	0.025
L36	C1	diff-0.3	env-1.0	p-0.70	-170.574600259204	1	1
L37	C1	diff-0.3	env-1.0	p-0.70	-10.3194712774505	1	0.947
L38	C1	diff-0.3	env-1.0	p-0.70	-102.911717219869	1	1
L39	C1	diff-0.3	env-1.0	p-0.70	-100.371724296427	1	1
L40	C1	diff-0.3	env-1.0	p-0.70	23.9603059390254	9.83424511265187e-07	0.01
L41	C1	diff-0.3	env-1.0	p-0.70	25.182221659831	5.21608264788989e-07	0.011
L42	C1	diff-0.3	env-1.0	p-0.70	33.0224049894408	9.11029423022871e-09	0
L43	C1	diff-0.3	env-1.0	p-0.70	84.5736572099134	3.70164442090127e-20	0
L44	C1	diff-0.3	env-1.0	p-0.70	9.08929232996254	0.00257110338539577	0.005
L45	C1	diff-0.3	env-1.0	p-0.70	24.0819598405162	9.23211616692306e-07	0.003
L46	C1	diff-0.3	env-1.0	p-0.70	-27.1687215595217	1	1
L47	C1	diff-0.3	env-1.0	p-0.70	-47.8159756932119	1	0.99
L48	C1	diff-0.3	env-1.0	p-0.70	134.269382820969	4.77033810983127e-31	0
L49	C1	diff-0.3	env-1.0	p-0.70	-351.348661330226	1	0.998
L50	C1	diff-0.3	env-1.0	p-0.70	61.2341723645217	5.06743056659002e-15	0
L51	C1	diff-0.3	env-1.0	p-0.70	-92.4177728377866	1	1
L52	C1	diff-0.3	env-1.0	p-0.70	-155.218714084411	1	0.985
L53	C1	diff-0.3	env-1.0	p-0.70	-22.4243105154098	1	0.999
L54	C1	diff-0.3	env-1.0	p-0.70	-88.8573548015365	1	0.995
L55	C1	diff-0.3	env-1.0	p-0.70	42.7589399429547	6.19182631842596e-11	0
L56	C1	diff-0.3	env-1.0	p-0.70	-30.0758785931093	1	1
L57	C1	diff-0.3	env-1.0	p-0.70	-116.082637123976	1	0.996
L58	C1	diff-0.3	env-1.0	p-0.70	63.6316598873314	1.49998988357268e-15	0
L59	C1	diff-0.3	env-1.0	p-0.70	-98.8344491554913	1	0.997
L60	C1	diff-0.3	env-1.0	p-0.70	-1498.54665647554	1	1
L61	C1	diff-0.3	env-1.0	p-0.70	20.5209206900093	5.89830489091126e-06	0.007
L62	C1	diff-0.3	env-1.0	p-0.70	-14.5735801675794	1	0.938
L63	C1	diff-0.3	env-1.0	p-0.70	-62.7022504870087	1	1
L64	C1	diff-0.3	env-1.0	p-0.70	-146.052433104547	1	0.999
L65	C1	diff-0.3	env-1.0	p-0.70	-19.8191297506479	1	0.987
L66	C1	diff-0.3	env-1.0	p-0.70	-511.655094084078	1	0.981
L67	C1	diff-0.3	env-1.0	p-0.70	-86.9308304449616	1	1
L68	C1	diff-0.3	env-1.0	p-0.70	514.641120701924	6.20081195262061e-114	0
L69	C1	diff-0.3	env-1.0	p-0.70	-77.9339083189731	1	0.998
L70	C1	diff-0.3	env-1.0	p-0.70	13.2203621944249	0.000276924099106733	0.013
L71	C1	diff-0.3	env-1.0	p-0.70	-46.3216012013565	1	1
L72	C1	diff-0.3	env-1.0	p-0.70	381.319123668921	6.42345353832834e-85	0.001
L73	C1	diff-0.3	env-1.0	p-0.70	-79.5747970904418	1	1
L74	C1	diff-0.3	env-1.0	p-0.70	-55.5208526498783	1	1
L75	C1	diff-0.3	env-1.0	p-0.70	-3.53658237853029	1	0.946
L76	C1	diff-0.3	env-1.0	p-0.70	-36.2998300000586	1	1
L77	C1	diff-0.3	env-1.0	p-0.70	118.937515334365	1.08081067435127e-27	0.002
L78	C1	diff-0.3	env-1.0	p-0.70	-15.1868315053875	1	0.997
L79	C1	diff-0.3	env-1.0	p-0.70	92.6055530723061	6.38280844612674e-22	0
L80	C1	diff-0.3	env-1.0	p-0.70	-13.3500961270464	1	0.987
L81	C1	diff-0.3	env-1.0	p-0.70	-44.4653413905737	1	1
L82	C1	diff-0.3	env-1.0	p-0.70	24.8398479194847	6.22962657152961e-07	0.002
L83	C1	diff-0.3	env-1.0	p-0.70	106.697400255103	5.18606500861977e-25	0
L84	C1	diff-0.3	env-1.0	p-0.70	29.7884219111569	4.8186111825491e-08	0
L85	C1	diff-0.3	env-1.0	p-0.70	46.4670856345281	9.31704032588493e-12	0
L86	C1	diff-0.3	env-1.0	p-0.70	79.7675402562057	4.21155143840459e-19	0
L87	C1	diff-0.3	env-1.0	p-0.70	-31.1319123054493	1	0.999
L88	C1	diff-0.3	env-1.0	p-0.70	5.49413064361872	0.0190804122184924	0.087
L89	C1	diff-0.3	env-1.0	p-0.70	20.6305003058438	5.57016151719239e-06	0.046
L90	C1	diff-0.3	env-1.0	p-0.70	-45.3833273875337	1	0.995
L91	C1	diff-0.3	env-1.0	p-0.70	62.8455628710495	2.23566709203784e-15	0
L92	C1	diff-0.3	env-1.0	p-0.70	87.3031997715003	9.30971677285551e-21	0
L93	C1	diff-0.3	env-1.0	p-0.70	-62.9026901850808	1	1
L94	C1	diff-0.3	env-1.0	p-0.70	-32.0864925038811	1	1
L95	C1	diff-0.3	env-1.0	p-0.70	-379.285917043047	1	1
L96	C1	diff-0.3	env-1.0	p-0.70	-14.5975046066082	1	0.944
L97	C1	diff-0.3	env-1.0	p-0.70	44.7351043140263	2.2557652702507e-11	0
L98	C1	diff-0.3	env-1.0	p-0.70	-104.688158304433	1	0.998
L99	C1	diff-0.3	env-1.0	p-0.70	-55.0426928184066	1	1
L100	C1	diff-0.3	env-1.0	p-0.70	154.086984920569	2.21676301996196e-35	0
