rep	case	h2	env	ts	Qx	P-Chi	P-EN	Ax	P-Ax	type
T64	C1	diff_large-0.3	env-1.0	p-0.50	1.43054589857822	0.231675368217807	0.184	0.113826867088303	3.32714217753199e-07	c-Tm
T64	C1	diff_large-0.3	env-1.0	p-0.50	1.43054589857822	0.231675368217807	0.185	0.113826867088303	3.32714217753199e-07	c.p-Tm
T64	C1	diff_large-0.3	env-1.0	p-0.50	0.526479090346099	0.468090896055109	0.426	0.0683973539436549	0.00220971605235814	nc-Tm
T64	C1	diff_large-0.3	env-1.0	p-0.50	1.80075163388022	0.179621652563659	0.146	0.127630016068473	1.01827021591639e-08	c-ID
T64	C1	diff_large-0.3	env-1.0	p-0.50	1.80075163388022	0.179621652563659	0.153	0.127630016068473	1.01827021591639e-08	c.p-ID
T64	C1	diff_large-0.3	env-1.0	p-0.50	1.8013649217074	0.179547570052179	0.131	0.125306000006946	1.88186570974551e-08	nc-ID
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.00455860740610932	0.946169762664002	0.934	-0.00659852451479152	0.768059798240115	c
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.00455860740610932	0.946169762664002	0.931	-0.00659852451479152	0.768059798240115	c.p
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.159221048909278	0.68987469274772	0.673	0.0384589180939995	0.0855241030144713	nc
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.108433343568526	0.741934849977362	0.71	-0.0321949226853788	0.150073001580127	c-Tm
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.108433343568526	0.741934849977362	0.699	-0.0321949226853788	0.150073001580127	c.p-Tm
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.935227058867306	0.333508350373989	0.32	-0.0925207876831909	3.41360175474126e-05	nc-Tm
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.0824105618154384	0.774056886109662	0.763	-0.0280702993150762	0.209549782462182	c-ID
T65	C1	diff_large-0.3	env-1.0	p-0.50	0.0824105618154384	0.774056886109662	0.755	-0.0280702993150762	0.209549782462182	c.p-ID
T65	C1	diff_large-0.3	env-1.0	p-0.50	1.3913906603236	0.238170390753168	0.251	-0.112361509615048	4.7096672006185e-07	nc-ID
T66	C1	diff_large-0.3	env-1.0	p-0.50	0.195959477496918	0.658002198928109	0.638	0.0426707819146062	0.0563949184235971	c
T66	C1	diff_large-0.3	env-1.0	p-0.50	0.195959477496918	0.658002198928109	0.612	0.0426707819146062	0.0563949184235971	c.p
T66	C1	diff_large-0.3	env-1.0	p-0.50	2.52902606939291	0.111769183527901	0.083	-0.146837712827909	4.15415640436473e-11	nc
T66	C1	diff_large-0.3	env-1.0	p-0.50	1.18196313025741	0.276956703361741	0.223	0.10440400507373	2.88331237023193e-06	c-Tm
T66	C1	diff_large-0.3	env-1.0	p-0.50	1.18196313025741	0.276956703361741	0.212	0.10440400507373	2.88331237023193e-06	c.p-Tm
T66	C1	diff_large-0.3	env-1.0	p-0.50	0.492289917347767	0.482907599160727	0.453	0.066307133221012	0.00300959171442139	nc-Tm
T66	C1	diff_large-0.3	env-1.0	p-0.50	1.00903943428554	0.315133070832369	0.257	0.0965809421133117	1.51395358011302e-05	c-ID
T66	C1	diff_large-0.3	env-1.0	p-0.50	1.00903943428554	0.315133070832369	0.256	0.0965809421133117	1.51395358011302e-05	c.p-ID
T66	C1	diff_large-0.3	env-1.0	p-0.50	0.303150653316735	0.581913952792227	0.555	0.0517612575255073	0.020616300119933	nc-ID
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.229255732471655	0.632076241568522	0.587	0.0459900030992057	0.039730707848403	c
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.229255732471655	0.632076241568522	0.589	0.0459900030992057	0.039730707848403	c.p
T67	C1	diff_large-0.3	env-1.0	p-0.50	1.14426709143215	0.284752471886947	0.24	0.102356095214477	4.50322487050578e-06	nc
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.000105784819550295	0.991793762548032	0.994	-0.000988147292810569	0.964773938013372	c-Tm
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.000105784819550295	0.991793762548032	0.991	-0.000988147292810569	0.964773938013372	c.p-Tm
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.0673366801462314	0.795254788500012	0.776	-0.0249199091371341	0.265309878834401	nc-Tm
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.000365258245075003	0.984751973504562	0.976	0.0018354629833435	0.934620351118309	c-ID
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.000365258245075003	0.984751973504562	0.982	0.0018354629833435	0.934620351118309	c.p-ID
T67	C1	diff_large-0.3	env-1.0	p-0.50	0.0572082729570701	0.810964064336243	0.786	-0.0230773600882374	0.302286222365378	nc-ID
T68	C1	diff_large-0.3	env-1.0	p-0.50	1.09382387337332	0.29562551252905	0.301	-0.103375663697478	3.61056548914558e-06	c
T68	C1	diff_large-0.3	env-1.0	p-0.50	1.09382387337332	0.29562551252905	0.288	-0.103375663697478	3.61056548914558e-06	c.p
T68	C1	diff_large-0.3	env-1.0	p-0.50	15.7176214217797	7.35359046649794e-05	0	-0.363687752727671	1.36862169278027e-63	nc
T68	C1	diff_large-0.3	env-1.0	p-0.50	7.15005603351755e-07	0.999325324821888	1	-8.39172288397136e-05	0.997007503998493	c-Tm
T68	C1	diff_large-0.3	env-1.0	p-0.50	7.15005603351755e-07	0.999325324821888	1	-8.39172288397136e-05	0.997007503998493	c.p-Tm
T68	C1	diff_large-0.3	env-1.0	p-0.50	0.422003382225414	0.515939084531862	0.465	-0.0633593985134462	0.004588377754827	nc-Tm
T68	C1	diff_large-0.3	env-1.0	p-0.50	0.0349746676510173	0.85164875175566	0.876	0.0185612355924935	0.40674449998845	c-ID
T68	C1	diff_large-0.3	env-1.0	p-0.50	0.0349746676510173	0.85164875175566	0.841	0.0185612355924935	0.40674449998845	c.p-ID
T68	C1	diff_large-0.3	env-1.0	p-0.50	0.0696245908049357	0.791884161299965	0.764	-0.0258067246542822	0.248671418324637	nc-ID
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.123540828796508	0.725225458976125	0.735	-0.0341181396411199	0.127184354001336	c
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.123540828796508	0.725225458976125	0.73	-0.0341181396411199	0.127184354001336	c.p
T69	C1	diff_large-0.3	env-1.0	p-0.50	1.32333691050324	0.249994056561038	0.272	0.10888622715295	1.0554157953795e-06	nc
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.622321933510081	0.430185747501847	0.468	-0.0763339630355008	0.000634060128865827	c-Tm
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.622321933510081	0.430185747501847	0.455	-0.0763339630355008	0.000634060128865827	c.p-Tm
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.096379157877877	0.756218831159547	0.758	-0.0296297655678451	0.185321848482151	nc-Tm
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.726914299266608	0.393885216380123	0.416	-0.082448519373477	0.000223206960643503	c-ID
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.726914299266608	0.393885216380123	0.398	-0.082448519373477	0.000223206960643503	c.p-ID
T69	C1	diff_large-0.3	env-1.0	p-0.50	0.737892655776936	0.39033677294964	0.42	-0.0817961110744711	0.000250367551423484	nc-ID
T70	C1	diff_large-0.3	env-1.0	p-0.50	1.79346812087012	0.180504177385132	0.157	0.131067147108149	4.02331898977422e-09	c
T70	C1	diff_large-0.3	env-1.0	p-0.50	1.79346812087012	0.180504177385132	0.163	0.131067147108149	4.02331898977422e-09	c.p
T70	C1	diff_large-0.3	env-1.0	p-0.50	0.327626289719892	0.567060168970776	0.536	0.0548116632333811	0.0142237428376859	nc
T70	C1	diff_large-0.3	env-1.0	p-0.50	1.39356514531157	0.23780395345353	0.226	0.115900433503218	2.01977263692694e-07	c-Tm
T70	C1	diff_large-0.3	env-1.0	p-0.50	1.39356514531157	0.23780395345353	0.204	0.115900433503218	2.01977263692694e-07	c.p-Tm
T70	C1	diff_large-0.3	env-1.0	p-0.50	0.0178167291213998	0.893814317411917	0.886	-0.012780281730045	0.567852163488554	nc-Tm
T70	C1	diff_large-0.3	env-1.0	p-0.50	1.22673139730633	0.26804364646496	0.254	0.108922205984047	1.04676575260433e-06	c-ID
T70	C1	diff_large-0.3	env-1.0	p-0.50	1.22673139730633	0.26804364646496	0.254	0.108922205984047	1.04676575260433e-06	c.p-ID
T70	C1	diff_large-0.3	env-1.0	p-0.50	0.891116432662828	0.34517494450303	0.337	-0.0907637703843482	4.80460758513913e-05	nc-ID
T71	C1	diff_large-0.3	env-1.0	p-0.50	2.11589108991168	0.145777181226676	0.186	-0.142935338964064	1.35148500573218e-10	c
T71	C1	diff_large-0.3	env-1.0	p-0.50	2.11589108991168	0.145777181226676	0.145	-0.142935338964064	1.35148500573218e-10	c.p
T71	C1	diff_large-0.3	env-1.0	p-0.50	10.0756035606604	0.00150245398409464	0.003	-0.301514223476118	2.61826871149012e-43	nc
T71	C1	diff_large-0.3	env-1.0	p-0.50	0.295624179486868	0.586638761664236	0.611	-0.0536960881328595	0.0163238403112248	c-Tm
T71	C1	diff_large-0.3	env-1.0	p-0.50	0.295624179486868	0.586638761664236	0.556	-0.0536960881328595	0.0163238403112248	c.p-Tm
T71	C1	diff_large-0.3	env-1.0	p-0.50	0.027731226563253	0.867742272716042	0.866	0.0166261234945235	0.457403365437	nc-Tm
T71	C1	diff_large-0.3	env-1.0	p-0.50	0.126036928601929	0.72257700505936	0.747	-0.0350534907331018	0.117081666604847	c-ID
T71	C1	diff_large-0.3	env-1.0	p-0.50	0.126036928601929	0.72257700505936	0.743	-0.0350534907331018	0.117081666604847	c.p-ID
T71	C1	diff_large-0.3	env-1.0	p-0.50	1.34890365456664	0.245469872852904	0.32	0.113552464411073	3.55201856886328e-07	nc-ID
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.171342770917276	0.678921191558357	0.711	0.0397609973424513	0.0754437457978117	c
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.171342770917276	0.678921191558357	0.699	0.0397609973424513	0.0754437457978117	c.p
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.848808459633354	0.356889637408512	0.334	-0.0871716735243769	9.48386792035048e-05	nc
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.634154682709563	0.425835431874991	0.429	0.0763559991735933	0.000631760376538126	c-Tm
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.634154682709563	0.425835431874991	0.452	0.0763559991735933	0.000631760376538126	c.p-Tm
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.0775340026319001	0.780667493124069	0.786	0.0264768472457637	0.236592107500882	nc-Tm
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.949557838777377	0.329831871180811	0.36	0.0932995403701724	2.92804443307912e-05	c-ID
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.949557838777377	0.329831871180811	0.379	0.0932995403701724	2.92804443307912e-05	c.p-ID
T72	C1	diff_large-0.3	env-1.0	p-0.50	0.692620037287382	0.405274636104623	0.415	0.0789472957196752	0.000409414213010103	nc-ID
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.109392599833224	0.740836714586939	0.722	0.0318675386235058	0.154264042673104	c
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.109392599833224	0.740836714586939	0.726	0.0318675386235058	0.154264042673104	c.p
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.259983018204385	0.610131821756038	0.583	0.0486180708668647	0.0296906697599764	nc
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.132031120199374	0.716335329954726	0.696	0.0350091679951262	0.117545739107655	c-Tm
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.132031120199374	0.716335329954726	0.698	0.0350091679951262	0.117545739107655	c.p-Tm
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.636566545053237	0.424956842517024	0.391	0.075908614924347	0.000680004078576844	nc-Tm
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.0677248250863101	0.794678699540165	0.804	0.0250920766531648	0.262021142179969	c-ID
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.0677248250863101	0.794678699540165	0.784	0.0250920766531648	0.262021142179969	c.p-ID
T73	C1	diff_large-0.3	env-1.0	p-0.50	0.0736224033218566	0.786133784930291	0.784	0.0258030202401305	0.248739368763901	nc-ID
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.249733931773537	0.617262486586462	0.597	0.0493849408459999	0.0272074503633273	c
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.249733931773537	0.617262486586462	0.604	0.0493849408459999	0.0272074503633273	c.p
T74	C1	diff_large-0.3	env-1.0	p-0.50	1.6024332029855	0.205558730988841	0.186	0.122290992961217	4.10664815664482e-08	nc
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.0114228958191438	0.91488580772819	0.897	-0.0105734023898173	0.636516765627831	c-Tm
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.0114228958191438	0.91488580772819	0.919	-0.0105734023898173	0.636516765627831	c.p-Tm
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.0357820949090171	0.849966196193031	0.852	-0.0183657197930292	0.411705677852299	nc-Tm
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.02236731601482	0.881114083409147	0.866	-0.0147978300194099	0.508354827352737	c-ID
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.02236731601482	0.881114083409147	0.882	-0.0147978300194099	0.508354827352737	c.p-ID
T74	C1	diff_large-0.3	env-1.0	p-0.50	0.0911438831326667	0.762727950910736	0.767	0.0290924369801234	0.193424449824974	nc-ID
T75	C1	diff_large-0.3	env-1.0	p-0.50	4.2960528524016	0.0382009364748692	0.034	-0.197286103580876	5.33642247258133e-19	c
T75	C1	diff_large-0.3	env-1.0	p-0.50	4.2960528524016	0.0382009364748692	0.034	-0.197286103580876	5.33642247258133e-19	c.p
T75	C1	diff_large-0.3	env-1.0	p-0.50	2.00504328338513	0.156776819166486	0.132	-0.138284544505225	5.28955841585852e-10	nc
T75	C1	diff_large-0.3	env-1.0	p-0.50	2.80188362321466	0.0941536354666635	0.108	-0.160533956607935	5.13443320170624e-13	c-Tm
T75	C1	diff_large-0.3	env-1.0	p-0.50	2.80188362321466	0.0941536354666635	0.092	-0.160533956607935	5.13443320170624e-13	c.p-Tm
T75	C1	diff_large-0.3	env-1.0	p-0.50	0.169072578600757	0.680937354976989	0.676	-0.040234589052838	0.0720267440710034	nc-Tm
T75	C1	diff_large-0.3	env-1.0	p-0.50	2.95834521936879	0.0854353363136554	0.085	-0.164809117329803	1.20120031643259e-13	c-ID
T75	C1	diff_large-0.3	env-1.0	p-0.50	2.95834521936879	0.0854353363136554	0.078	-0.164809117329803	1.20120031643259e-13	c.p-ID
T75	C1	diff_large-0.3	env-1.0	p-0.50	0.239830305120201	0.624328704206064	0.592	-0.0479701522393918	0.0319381220155115	nc-ID
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.265611250058668	0.606291094036813	0.566	-0.0497384234335885	0.0261244981896366	c
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.265611250058668	0.606291094036813	0.516	-0.0497384234335885	0.0261244981896366	c.p
T76	C1	diff_large-0.3	env-1.0	p-0.50	11.6757663086294	0.000633194550939131	0.001	-0.311414008683343	3.15176985102743e-46	nc
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.0179776918990765	0.893338590596986	0.888	0.0129198038746269	0.563632756863051	c-Tm
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.0179776918990765	0.893338590596986	0.872	0.0129198038746269	0.563632756863051	c.p-Tm
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.279226688812325	0.597208520711819	0.612	-0.0508121514354702	0.0230602017332708	nc-Tm
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.0280105614805733	0.86708399501506	0.849	0.0161152799615045	0.471344345962338	c-ID
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.0280105614805733	0.86708399501506	0.853	0.0161152799615045	0.471344345962338	c.p-ID
T76	C1	diff_large-0.3	env-1.0	p-0.50	0.150764146301627	0.697806179755423	0.687	-0.0375573150290562	0.0931215411568097	nc-ID
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.760894667766194	0.383048683624446	0.261	-0.0840642362750236	0.000167364073023554	c
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.760894667766194	0.383048683624446	0.263	-0.0840642362750236	0.000167364073023554	c.p
T77	C1	diff_large-0.3	env-1.0	p-0.50	7.93695349042363	0.00484353098680815	0.002	-0.26824818606957	2.63501915225844e-34	nc
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.0600957465033538	0.80634467323382	0.749	-0.0236825676670728	0.289780643326532	c-Tm
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.0600957465033538	0.80634467323382	0.748	-0.0236825676670728	0.289780643326532	c.p-Tm
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.506307892699102	0.476741523922389	0.446	-0.0699912596132977	0.0017362650334292	nc-Tm
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.0287665719611211	0.865319130137834	0.839	-0.0163822899139097	0.464028573772686	c-ID
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.0287665719611211	0.865319130137834	0.837	-0.0163822899139097	0.464028573772686	c.p-ID
T77	C1	diff_large-0.3	env-1.0	p-0.50	0.0961798909480191	0.756462989495405	0.739	-0.0306415351495298	0.170750579996901	nc-ID
T78	C1	diff_large-0.3	env-1.0	p-0.50	1.32479684433787	0.249732978216531	0.218	0.11403081677783	3.16896565355564e-07	c
T78	C1	diff_large-0.3	env-1.0	p-0.50	1.32479684433787	0.249732978216531	0.231	0.11403081677783	3.16896565355564e-07	c.p
T78	C1	diff_large-0.3	env-1.0	p-0.50	33.4945300655319	7.14646918879147e-09	0	0.488549768385037	1.76669524034187e-120	nc
T78	C1	diff_large-0.3	env-1.0	p-0.50	0.025191248633692	0.873891440448597	0.889	0.0157834682744357	0.480523510996083	c-Tm
T78	C1	diff_large-0.3	env-1.0	p-0.50	0.025191248633692	0.873891440448597	0.851	0.0157834682744357	0.480523510996083	c.p-Tm
T78	C1	diff_large-0.3	env-1.0	p-0.50	1.49256593310823	0.221818767257098	0.231	0.119150103548931	9.07816286770262e-08	nc-Tm
T78	C1	diff_large-0.3	env-1.0	p-0.50	0.0103394945088817	0.919008054158632	0.923	0.010116952744961	0.651144650204798	c-ID
T78	C1	diff_large-0.3	env-1.0	p-0.50	0.0103394945088817	0.919008054158632	0.925	0.010116952744961	0.651144650204798	c.p-ID
T78	C1	diff_large-0.3	env-1.0	p-0.50	0.627140969978546	0.428405968284532	0.427	0.0775903600285351	0.000514649296530412	nc-ID
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.0171293186916186	0.89587100905693	0.902	-0.0122540943784253	0.583899483083583	c
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.0171293186916186	0.89587100905693	0.906	-0.0122540943784253	0.583899483083583	c.p
T79	C1	diff_large-0.3	env-1.0	p-0.50	3.16811360801417	0.0750891275660627	0.075	0.171829663250506	1.01577662280789e-14	nc
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.566793049203362	0.451536094769617	0.453	-0.0704669093902504	0.00161421323052391	c-Tm
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.566793049203362	0.451536094769617	0.452	-0.0704669093902504	0.00161421323052391	c.p-Tm
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.0124589363591669	0.911125026128198	0.913	-0.0108535062448982	0.627609391257384	nc-Tm
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.218084253471026	0.640503513995437	0.611	-0.0437263344402614	0.0505578482358756	c-ID
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.218084253471026	0.640503513995437	0.635	-0.0437263344402614	0.0505578482358756	c.p-ID
T79	C1	diff_large-0.3	env-1.0	p-0.50	0.162313958269119	0.687034985893318	0.7	0.0389920772092064	0.0812722361554667	nc-ID
T80	C1	diff_large-0.3	env-1.0	p-0.50	7.00736388657576	0.0081175117374247	0.027	-0.245663494584053	7.09294474920803e-29	c
T80	C1	diff_large-0.3	env-1.0	p-0.50	7.00736388657576	0.0081175117374247	0.026	-0.245663494584053	7.09294474920803e-29	c.p
T80	C1	diff_large-0.3	env-1.0	p-0.50	22.2330222022799	2.41484611965808e-06	0	-0.416862360531179	6.48945046704802e-85	nc
T80	C1	diff_large-0.3	env-1.0	p-0.50	3.20722769387727	0.0733136060120373	0.118	-0.169069392775552	2.71690830573025e-14	c-Tm
T80	C1	diff_large-0.3	env-1.0	p-0.50	3.20722769387727	0.0733136060120373	0.119	-0.169069392775552	2.71690830573025e-14	c.p-Tm
T80	C1	diff_large-0.3	env-1.0	p-0.50	2.41486460024894	0.120188361525219	0.142	-0.147186252209653	3.73295303927741e-11	nc-Tm
T80	C1	diff_large-0.3	env-1.0	p-0.50	3.11362759921047	0.0776398589179789	0.125	-0.166640073815657	6.37156486145097e-14	c-ID
T80	C1	diff_large-0.3	env-1.0	p-0.50	3.11362759921047	0.0776398589179789	0.142	-0.166640073815657	6.37156486145097e-14	c.p-ID
T80	C1	diff_large-0.3	env-1.0	p-0.50	0.855765477766089	0.354926412071544	0.383	-0.08860171424706	7.2564414310329e-05	nc-ID
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.68974482427891	0.193634610359501	0.159	0.125959331365987	1.5852234957341e-08	c
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.68974482427891	0.193634610359501	0.175	0.125959331365987	1.5852234957341e-08	c.p
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.595094519052	0.206599776608482	0.221	0.120571494737824	6.35578343202262e-08	nc
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.23695044962864	0.26605958697306	0.235	0.108125720667874	1.25518548036078e-06	c-Tm
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.23695044962864	0.26605958697306	0.218	0.108125720667874	1.25518548036078e-06	c.p-Tm
T81	C1	diff_large-0.3	env-1.0	p-0.50	0.218303757783842	0.640335420268825	0.619	0.0448810351993799	0.0447605938955206	nc-Tm
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.1787153491476	0.277617680162525	0.248	0.105613321963332	2.20722596279462e-06	c-ID
T81	C1	diff_large-0.3	env-1.0	p-0.50	1.1787153491476	0.277617680162525	0.261	0.105613321963332	2.20722596279462e-06	c.p-ID
T81	C1	diff_large-0.3	env-1.0	p-0.50	0.157997671262126	0.69100674250267	0.695	0.0385562410593974	0.0847348359608038	nc-ID
T82	C1	diff_large-0.3	env-1.0	p-0.50	3.02286101829953	0.0820985124913669	0.064	0.161584309385931	3.6062834690113e-13	c
T82	C1	diff_large-0.3	env-1.0	p-0.50	3.02286101829953	0.0820985124913669	0.058	0.161584309385931	3.6062834690113e-13	c.p
T82	C1	diff_large-0.3	env-1.0	p-0.50	19.8432152087383	8.40605623506297e-06	0	0.394436602817958	1.9331808924657e-75	nc
T82	C1	diff_large-0.3	env-1.0	p-0.50	1.99958303889631	0.157342484737075	0.146	0.131807310665323	3.28369950606666e-09	c-Tm
T82	C1	diff_large-0.3	env-1.0	p-0.50	1.99958303889631	0.157342484737075	0.139	0.131807310665323	3.28369950606666e-09	c.p-Tm
T82	C1	diff_large-0.3	env-1.0	p-0.50	5.14512478422554	0.0233117349262044	0.024	0.212539969386869	7.31696358431787e-22	nc-Tm
T82	C1	diff_large-0.3	env-1.0	p-0.50	1.6780183479845	0.195187975663422	0.162	0.120836568737576	5.94426616646918e-08	c-ID
T82	C1	diff_large-0.3	env-1.0	p-0.50	1.6780183479845	0.195187975663422	0.172	0.120836568737576	5.94426616646918e-08	c.p-ID
T82	C1	diff_large-0.3	env-1.0	p-0.50	2.29642401717	0.129672234921654	0.136	0.143279076930397	1.2196550090817e-10	nc-ID
T83	C1	diff_large-0.3	env-1.0	p-0.50	7.9428235745173	0.00482784461515982	0.005	-0.267555822718682	3.93808761631388e-34	c
T83	C1	diff_large-0.3	env-1.0	p-0.50	7.9428235745173	0.00482784461515982	0.001	-0.267555822718682	3.93808761631388e-34	c.p
T83	C1	diff_large-0.3	env-1.0	p-0.50	32.3543527117426	1.2846911666127e-08	0	-0.484403894332778	3.49564011430328e-118	nc
T83	C1	diff_large-0.3	env-1.0	p-0.50	2.32994323297255	0.12690650514205	0.142	-0.147779672153441	3.10990234975347e-11	c-Tm
T83	C1	diff_large-0.3	env-1.0	p-0.50	2.32994323297255	0.12690650514205	0.1	-0.147779672153441	3.10990234975347e-11	c.p-Tm
T83	C1	diff_large-0.3	env-1.0	p-0.50	1.06056080558145	0.303087313067455	0.265	-0.101091686456774	5.90564928714101e-06	nc-Tm
T83	C1	diff_large-0.3	env-1.0	p-0.50	3.06824144358801	0.0798357911469185	0.076	-0.169159779593266	2.6314560403342e-14	c-ID
T83	C1	diff_large-0.3	env-1.0	p-0.50	3.06824144358801	0.0798357911469185	0.066	-0.169159779593266	2.6314560403342e-14	c.p-ID
T83	C1	diff_large-0.3	env-1.0	p-0.50	1.27206413268607	0.259379806916231	0.232	-0.109521436719622	9.12341157186381e-07	nc-ID
T84	C1	diff_large-0.3	env-1.0	p-0.50	2.7194430371034	0.0991326009243212	0.103	0.156387228447704	2.02444160786844e-12	c
T84	C1	diff_large-0.3	env-1.0	p-0.50	2.7194430371034	0.0991326009243212	0.089	0.156387228447704	2.02444160786844e-12	c.p
T84	C1	diff_large-0.3	env-1.0	p-0.50	15.3747464103743	8.81586784973996e-05	0	0.360364712565676	2.19577482943256e-62	nc
T84	C1	diff_large-0.3	env-1.0	p-0.50	0.725334358655071	0.394399697623696	0.376	0.0814700573515227	0.000265074434063063	c-Tm
T84	C1	diff_large-0.3	env-1.0	p-0.50	0.725334358655071	0.394399697623696	0.363	0.0814700573515227	0.000265074434063063	c.p-Tm
T84	C1	diff_large-0.3	env-1.0	p-0.50	0.151715824418883	0.696901018229418	0.719	-0.0383970659905437	0.0860287882051017	nc-Tm
T84	C1	diff_large-0.3	env-1.0	p-0.50	1.10152106398654	0.293932536545455	0.251	0.100208498924532	7.12352046325563e-06	c-ID
T84	C1	diff_large-0.3	env-1.0	p-0.50	1.10152106398654	0.293932536545455	0.266	0.100208498924532	7.12352046325563e-06	c.p-ID
T84	C1	diff_large-0.3	env-1.0	p-0.50	0.0916692985086977	0.762065618700208	0.776	0.0299602820694103	0.180464069271309	nc-ID
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.170192983139106	0.679940354402339	0.644	-0.0392160350907922	0.0795381008816146	c
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.170192983139106	0.679940354402339	0.646	-0.0392160350907922	0.0795381008816146	c.p
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.0751256360410127	0.784015026834157	0.768	-0.0255497886987284	0.253415209507157	nc
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.0416560179988976	0.838276870510614	0.827	-0.0194264441377674	0.385221482390113	c-Tm
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.0416560179988976	0.838276870510614	0.82	-0.0194264441377674	0.385221482390113	c.p-Tm
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.241460102332366	0.623153535214011	0.608	0.0460283249655265	0.0395658296727231	nc-Tm
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.120847544502469	0.728117071018894	0.699	-0.033062354291567	0.139388207810069	c-ID
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.120847544502469	0.728117071018894	0.692	-0.033062354291567	0.139388207810069	c.p-ID
T85	C1	diff_large-0.3	env-1.0	p-0.50	0.0271891210062587	0.869029587541677	0.865	-0.015399365581723	0.491269657829887	nc-ID
