rep	case	h2	env	Qx	P-Chi	P-EN	Ax	P-Ax	type
T1	C3	h2-0	env-0.0	0.435510776414024	0.509297209227471	0.515	-0.0288168156635619	0.440082952093185	c
T1	C3	h2-0	env-0.0	0.435510776414024	0.509297209227471	0.535	-0.0288168156635619	0.440082952093185	c.p
T1	C3	h2-0	env-0.0	3.48167583250131	0.0620518695801001	0.076	-0.0844416890913445	0.0234563080156567	nc
T1	C3	h2-0	env-0.0	0.371103389571008	0.542403439789251	0.55	-0.0265915721626659	0.476209078360769	c-Tm
T1	C3	h2-0	env-0.0	0.371103389571008	0.542403439789251	0.572	-0.0265915721626659	0.476209078360769	c.p-Tm
T1	C3	h2-0	env-0.0	4.67071757356996	0.0306811057832121	0.031	-0.095964691426745	0.00998127429450056	nc-Tm
T2	C3	h2-0	env-0.0	0.0541664424967593	0.815965750744447	0.842	-0.0103546059317505	0.781497614659352	c
T2	C3	h2-0	env-0.0	0.0541664424967593	0.815965750744447	0.807	-0.0103546059317505	0.781497614659352	c.p
T2	C3	h2-0	env-0.0	0.245574280443667	0.620208748566725	0.659	0.0220069989727771	0.555488936062385	nc
T2	C3	h2-0	env-0.0	0.125286788049942	0.72336980639189	0.717	-0.015730241106748	0.673478090522685	c-Tm
T2	C3	h2-0	env-0.0	0.125286788049942	0.72336980639189	0.75	-0.015730241106748	0.673478090522685	c.p-Tm
T2	C3	h2-0	env-0.0	0.437158609803056	0.508497071259287	0.518	0.0289632876891205	0.437761367332231	nc-Tm
T3	C3	h2-0	env-0.0	1.09975811908825	0.294319193176522	0.386	-0.0452220795739878	0.225532498818814	c
T3	C3	h2-0	env-0.0	1.09975811908825	0.294319193176522	0.335	-0.0452220795739878	0.225532498818814	c.p
T3	C3	h2-0	env-0.0	0.824199460127955	0.363955196502628	0.381	0.0416088383122775	0.264839574506942	nc
T3	C3	h2-0	env-0.0	0.708755884569623	0.399857137688367	0.467	-0.0363005045262246	0.330715880179562	c-Tm
T3	C3	h2-0	env-0.0	0.708755884569623	0.399857137688367	0.488	-0.0363005045262246	0.330715880179562	c.p-Tm
T3	C3	h2-0	env-0.0	1.3219110442093	0.250249365819514	0.276	0.0525080846446817	0.159290215436998	nc-Tm
T4	C3	h2-0	env-0.0	1.40490157677318	0.235904607847654	0.315	-0.0531783665624653	0.154025790553391	c
T4	C3	h2-0	env-0.0	1.40490157677318	0.235904607847654	0.313	-0.0531783665624653	0.154025790553391	c.p
T4	C3	h2-0	env-0.0	1.35226952123895	0.244881747612136	0.237	0.0529699508893637	0.155648365992691	nc
T4	C3	h2-0	env-0.0	1.83775729408679	0.175214033711028	0.235	-0.0609033512258186	0.102493193170673	c-Tm
T4	C3	h2-0	env-0.0	1.83775729408679	0.175214033711028	0.236	-0.0609033512258186	0.102493193170673	c.p-Tm
T4	C3	h2-0	env-0.0	0.564560081936088	0.452428729000547	0.448	0.0332644390596811	0.37278199458273	nc-Tm
T5	C3	h2-0	env-0.0	0.542382786218505	0.461446896812408	0.459	-0.0336409306803993	0.367392890406939	c
T5	C3	h2-0	env-0.0	0.542382786218505	0.461446896812408	0.463	-0.0336409306803993	0.367392890406939	c.p
T5	C3	h2-0	env-0.0	5.25191404650473	0.0219226434927029	0.021	0.110856982095803	0.0028954777677087	nc
T5	C3	h2-0	env-0.0	0.419812529046723	0.517030603441621	0.51	-0.0295533785783092	0.428479940108112	c-Tm
T5	C3	h2-0	env-0.0	0.419812529046723	0.517030603441621	0.521	-0.0295533785783092	0.428479940108112	c.p-Tm
T5	C3	h2-0	env-0.0	2.37087694079182	0.123617591947482	0.121	0.0736150964231147	0.0483194771477039	nc-Tm
T6	C3	h2-0	env-0.0	0.288713374379008	0.591046212281624	0.601	-0.0233789209031169	0.531106441099172	c
T6	C3	h2-0	env-0.0	0.288713374379008	0.591046212281624	0.632	-0.0233789209031169	0.531106441099172	c.p
T6	C3	h2-0	env-0.0	0.592420127147772	0.4414847935454	0.429	0.0347513966056903	0.351781719666179	nc
T6	C3	h2-0	env-0.0	0.105401658754679	0.745441275396346	0.742	-0.0141172673132594	0.705306759645282	c-Tm
T6	C3	h2-0	env-0.0	0.105401658754679	0.745441275396346	0.727	-0.0141172673132594	0.705306759645282	c.p-Tm
T6	C3	h2-0	env-0.0	1.80362501754858	0.17927486502006	0.173	0.0605969080414298	0.104236364196415	nc-Tm
T7	C3	h2-0	env-0.0	0.616530349152334	0.432339559728554	0.481	0.036083038969817	0.333622958893517	c
T7	C3	h2-0	env-0.0	0.616530349152334	0.432339559728554	0.528	0.036083038969817	0.333622958893517	c.p
T7	C3	h2-0	env-0.0	2.0192581526467	0.155315004870569	0.161	0.0625547690567059	0.0934941843433899	nc
T7	C3	h2-0	env-0.0	0.588716472662864	0.442915880403552	0.526	0.0352739652336052	0.344582603867704	c-Tm
T7	C3	h2-0	env-0.0	0.588716472662864	0.442915880403552	0.495	0.0352739652336052	0.344582603867704	c.p-Tm
T7	C3	h2-0	env-0.0	1.57052620265324	0.210130612789464	0.206	0.0557155175881207	0.135288850210824	nc-Tm
