rep	case	h2	env	Qx	P-Chi	P-EN	Ax	P-Ax	type
T1	C1	stratD-0	env-0.0	0.0252117050273433	0.873840676695823	0.857	-0.0124451218753569	0.738854737263774	c
T1	C1	stratD-0	env-0.0	0.0252117050273433	0.873840676695823	0.846	-0.0124451218753569	0.738854737263774	c.p
T1	C1	stratD-0	env-0.0	0.166343257710826	0.683382330972337	0.696	-0.0330893414977668	0.375304905323425	nc
T1	C1	stratD-0	env-0.0	0.00467457865309448	0.945490393692271	0.941	-0.00536050334825368	0.885825412128039	c-Tm
T1	C1	stratD-0	env-0.0	0.00467457865309448	0.945490393692271	0.922	-0.00536050334825368	0.885825412128039	c.p-Tm
T1	C1	stratD-0	env-0.0	0.0532794973217009	0.817451908373868	0.837	-0.0186279008490224	0.617769620301403	nc-Tm
T2	C1	stratD-0	env-0.0	0.00603146494925117	0.938096519296799	0.931	-0.00626111382647272	0.866809027824854	c
T2	C1	stratD-0	env-0.0	0.00603146494925117	0.938096519296799	0.94	-0.00626111382647272	0.866809027824854	c.p
T2	C1	stratD-0	env-0.0	0.109992582725147	0.740152580422908	0.754	-0.0273343272351847	0.463973628009224	nc
T2	C1	stratD-0	env-0.0	0.0366479487404092	0.848183594846652	0.862	-0.0154323732500224	0.679314191678249	c-Tm
T2	C1	stratD-0	env-0.0	0.0366479487404092	0.848183594846652	0.843	-0.0154323732500224	0.679314191678249	c.p-Tm
T2	C1	stratD-0	env-0.0	0.386054158059211	0.534380830548467	0.587	-0.0504237025799317	0.176529276370287	nc-Tm
T3	C1	stratD-0	env-0.0	0.18398476808699	0.667970923870365	0.634	0.0337055204022064	0.366473244265151	c
T3	C1	stratD-0	env-0.0	0.18398476808699	0.667970923870365	0.648	0.0337055204022064	0.366473244265151	c.p
T3	C1	stratD-0	env-0.0	0.0130668347261304	0.908991852336188	0.904	0.00909368548153361	0.807548174356987	nc
T3	C1	stratD-0	env-0.0	0.124073619633022	0.724657640270383	0.703	0.0276790222632719	0.458355340419796	c-Tm
T3	C1	stratD-0	env-0.0	0.124073619633022	0.724657640270383	0.688	0.0276790222632719	0.458355340419796	c.p-Tm
T3	C1	stratD-0	env-0.0	0.0322764608796738	0.85742223934967	0.853	-0.0144944967055359	0.697814168744009	nc-Tm
T4	C1	stratD-0	env-0.0	0.346515282983007	0.556092403514619	0.603	-0.0476661465743493	0.201418422968457	c
T4	C1	stratD-0	env-0.0	0.346515282983007	0.556092403514619	0.612	-0.0476661465743493	0.201418422968457	c.p
T4	C1	stratD-0	env-0.0	3.27028418087345	0.0705454022766214	0.067	-0.13732910253884	0.000218980707694799	nc
T4	C1	stratD-0	env-0.0	0.313712066717094	0.575411195917069	0.629	-0.0453430276704583	0.224292803603347	c-Tm
T4	C1	stratD-0	env-0.0	0.313712066717094	0.575411195917069	0.605	-0.0453430276704583	0.224292803603347	c.p-Tm
T4	C1	stratD-0	env-0.0	3.52966058516094	0.060280126913628	0.05	-0.143133829245455	0.000116264921919843	nc-Tm
T5	C1	stratD-0	env-0.0	2.68265910692438	0.101446205742181	0.131	-0.133420758155242	0.000330810035813244	c
T5	C1	stratD-0	env-0.0	2.68265910692438	0.101446205742181	0.14	-0.133420758155242	0.000330810035813244	c.p
T5	C1	stratD-0	env-0.0	0.312354502333251	0.576238949835246	0.569	0.0443253777347494	0.234875949353074	nc
T5	C1	stratD-0	env-0.0	2.17307915391303	0.140444775815135	0.193	-0.120315784678318	0.00121830802075299	c-Tm
T5	C1	stratD-0	env-0.0	2.17307915391303	0.140444775815135	0.212	-0.120315784678318	0.00121830802075299	c.p-Tm
T5	C1	stratD-0	env-0.0	1.45035743232664	0.228470608133146	0.271	0.0944064726483976	0.0112623161977751	nc-Tm
T6	C1	stratD-0	env-0.0	2.4849282741643	0.114941588277856	0.102	-0.124797961882589	0.000790812106082413	c
T6	C1	stratD-0	env-0.0	2.4849282741643	0.114941588277856	0.106	-0.124797961882589	0.000790812106082413	c.p
T6	C1	stratD-0	env-0.0	2.24178991387691	0.134325409614202	0.137	-0.122250574191503	0.00101273762520434	nc
T6	C1	stratD-0	env-0.0	2.6585292099321	0.102995932557785	0.111	-0.129014943176778	0.000519814482639939	c-Tm
T6	C1	stratD-0	env-0.0	2.6585292099321	0.102995932557785	0.096	-0.129014943176778	0.000519814482639939	c.p-Tm
T6	C1	stratD-0	env-0.0	1.18237605629054	0.276872808072479	0.259	-0.088670163491006	0.0173208485894473	nc-Tm
T7	C1	stratD-0	env-0.0	3.6506820683198	0.056046254736609	0.042	-0.15061829193306	4.95667579568784e-05	c
T7	C1	stratD-0	env-0.0	3.6506820683198	0.056046254736609	0.041	-0.15061829193306	4.95667579568784e-05	c.p
T7	C1	stratD-0	env-0.0	0.730176759103096	0.392825899990023	0.404	-0.0687098204233122	0.0653797451866895	nc
T7	C1	stratD-0	env-0.0	3.34608623227585	0.0673650028838428	0.061	-0.144329458439886	0.000101740567982189	c-Tm
T7	C1	stratD-0	env-0.0	3.34608623227585	0.0673650028838428	0.055	-0.144329458439886	0.000101740567982189	c.p-Tm
T7	C1	stratD-0	env-0.0	0.374238628312871	0.54070286929103	0.561	-0.0494594003779318	0.184958817905549	nc-Tm
T8	C1	stratD-0	env-0.0	3.50004891560676	0.0613670165421515	0.071	0.147800983717066	6.86521258849855e-05	c
T8	C1	stratD-0	env-0.0	3.50004891560676	0.0613670165421515	0.088	0.147800983717066	6.86521258849855e-05	c.p
T8	C1	stratD-0	env-0.0	0.321147053211623	0.570919122094025	0.588	0.0465500080152248	0.212187148252511	nc
