rep	case	h2	env	Qx	P-Chi	P-EN	Ax	P-Ax	type
T1	C1	h2-0.3	env-0.0	0.971651492361531	0.324268646589033	0.382	0.093383542742528	2.87977778600999e-05	c
T1	C1	h2-0.3	env-0.0	0.971651492361531	0.324268646589033	0.385	0.093383542742528	2.87977778600999e-05	c.p
T1	C1	h2-0.3	env-0.0	1.51381136373653	0.218558425977428	0.25	0.117023240537148	1.53586301975023e-07	nc
T1	C1	h2-0.3	env-0.0	0.24630235345482	0.619690823162225	0.652	0.0471056339306567	0.035162651242003	c-Tm
T1	C1	h2-0.3	env-0.0	0.24630235345482	0.619690823162225	0.635	0.0471056339306567	0.035162651242003	c.p-Tm
T1	C1	h2-0.3	env-0.0	1.07076624678281	0.300772432946268	0.291	-0.0974547147831004	1.26555047565462e-05	nc-Tm
T2	C1	h2-0.3	env-0.0	0.801419669972684	0.370669250234204	0.375	0.0878080748759063	8.42286907675693e-05	c
T2	C1	h2-0.3	env-0.0	0.801419669972684	0.370669250234204	0.384	0.0878080748759063	8.42286907675693e-05	c.p
T2	C1	h2-0.3	env-0.0	0.879071921654452	0.348455998599601	0.337	0.0930148196048359	3.09742062537098e-05	nc
T2	C1	h2-0.3	env-0.0	0.24513702258968	0.62052025814156	0.617	0.0487860111656808	0.02913080509866	c-Tm
T2	C1	h2-0.3	env-0.0	0.24513702258968	0.62052025814156	0.635	0.0487860111656808	0.02913080509866	c.p-Tm
T2	C1	h2-0.3	env-0.0	0.00365071848061034	0.951820193646526	0.947	-0.00604405318680098	0.787058890767374	nc-Tm
T3	C1	h2-0.3	env-0.0	0.313574871019925	0.575494741909408	0.617	0.0547909400758533	0.0142604730857923	c
T3	C1	h2-0.3	env-0.0	0.313574871019925	0.575494741909408	0.599	0.0547909400758533	0.0142604730857923	c.p
T3	C1	h2-0.3	env-0.0	9.6154587883499	0.00192946254502701	0.003	0.295754251253576	1.16158209146868e-41	nc
T3	C1	h2-0.3	env-0.0	0.0143910795267415	0.9045125961103	0.908	0.0117812892893892	0.598496289079565	c-Tm
T3	C1	h2-0.3	env-0.0	0.0143910795267415	0.9045125961103	0.915	0.0117812892893892	0.598496289079565	c.p-Tm
T3	C1	h2-0.3	env-0.0	1.08908639610977	0.296673722610848	0.33	0.102584106816984	4.28690702652609e-06	nc-Tm
T4	C1	h2-0.3	env-0.0	0.0689270871902067	0.792905392361235	0.792	0.0262230305941647	0.241117580673133	c
T4	C1	h2-0.3	env-0.0	0.0689270871902067	0.792905392361235	0.793	0.0262230305941647	0.241117580673133	c.p
T4	C1	h2-0.3	env-0.0	0.126040525943576	0.722573209543723	0.725	0.0350766414147571	0.116839844092667	nc
T4	C1	h2-0.3	env-0.0	0.0398573379792014	0.841759774940121	0.831	0.01994856788739	0.37257624031935	c-Tm
T4	C1	h2-0.3	env-0.0	0.0398573379792014	0.841759774940121	0.83	0.01994856788739	0.37257624031935	c.p-Tm
T4	C1	h2-0.3	env-0.0	0.0160940125615432	0.899049481188795	0.897	0.0125029765822767	0.576282944966518	nc-Tm
T5	C1	h2-0.3	env-0.0	7.5130545709016	0.00612534062569325	0.003	0.256004488808867	2.69924828616283e-31	c
T5	C1	h2-0.3	env-0.0	7.5130545709016	0.00612534062569325	0.005	0.256004488808867	2.69924828616283e-31	c.p
T5	C1	h2-0.3	env-0.0	7.25505050462999	0.00707018832348863	0.004	0.252702114480299	1.64465346464429e-30	nc
T5	C1	h2-0.3	env-0.0	4.20630996397495	0.0402738567524744	0.032	0.194335654919719	1.79858130170294e-18	c-Tm
T5	C1	h2-0.3	env-0.0	4.20630996397495	0.0402738567524744	0.031	0.194335654919719	1.79858130170294e-18	c.p-Tm
T5	C1	h2-0.3	env-0.0	0.00342491818198505	0.953332201419294	0.955	-0.00567995716508319	0.799604761849475	nc-Tm
T6	C1	h2-0.3	env-0.0	2.42529489061826	0.119390772558374	0.104	0.148352789031679	2.60525606821312e-11	c
T6	C1	h2-0.3	env-0.0	2.42529489061826	0.119390772558374	0.117	0.148352789031679	2.60525606821312e-11	c.p
T6	C1	h2-0.3	env-0.0	6.7331340869029	0.00946381736076081	0.007	0.242404808622354	3.892853906924e-28	nc
T6	C1	h2-0.3	env-0.0	1.82044827767839	0.177259926300251	0.157	0.128817004446305	7.40938983545791e-09	c-Tm
T6	C1	h2-0.3	env-0.0	1.82044827767839	0.177259926300251	0.154	0.128817004446305	7.40938983545791e-09	c.p-Tm
T6	C1	h2-0.3	env-0.0	3.87268897740743	0.0490778323476426	0.077	0.184855734356323	7.83200538611024e-17	nc-Tm
T7	C1	h2-0.3	env-0.0	0.492029671129617	0.483023309000119	0.441	-0.0686024648759458	0.00214277978954812	c
T7	C1	h2-0.3	env-0.0	0.492029671129617	0.483023309000119	0.444	-0.0686024648759458	0.00214277978954812	c.p
T7	C1	h2-0.3	env-0.0	24.3343402894613	8.0982406735727e-07	0	-0.445511510884615	4.0929051883088e-98	nc
T7	C1	h2-0.3	env-0.0	0.0996539015490427	0.752245361634314	0.739	0.0310900660656196	0.164572382987695	c-Tm
T7	C1	h2-0.3	env-0.0	0.0996539015490427	0.752245361634314	0.731	0.0310900660656196	0.164572382987695	c.p-Tm
T7	C1	h2-0.3	env-0.0	0.0913784335233306	0.762432022797832	0.756	-0.0297287218808097	0.183857405269452	nc-Tm
T8	C1	h2-0.3	env-0.0	1.74965007988731	0.18592072824296	0.171	0.131613753821492	3.46322663510041e-09	c
T8	C1	h2-0.3	env-0.0	1.74965007988731	0.18592072824296	0.17	0.131613753821492	3.46322663510041e-09	c.p
