rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
C73	C1	h2-0.0	p-0.50	env_0.0	4.77650688136619	0.0288505868258123	0.022	nc
C73	C1	h2-0.0	p-0.50	env_0.0	6.37047779671347	0.0116034349677065	0.006	c-Tm
C73	C1	h2-0.0	p-0.50	env_0.0	6.37047779671347	0.0116034349677065	0.009	c.p-Tm
C73	C1	h2-0.0	p-0.50	env_0.0	0.123265712460625	0.72551920128423	0.733	nc-Tm
C73	C1	h2-0.0	p-0.50	env_0.0	4.64252006357909	0.0311891706820304	0.033	c-ID
C73	C1	h2-0.0	p-0.50	env_0.0	4.64252006357909	0.0311891706820304	0.037	c.p-ID
C73	C1	h2-0.0	p-0.50	env_0.0	2.09537394968078	0.14774555836622	0.134	nc-ID
C73	C1	h2-0.0	p-0.50	env_0.0			1	True
C74	C1	h2-0.0	p-0.50	env_0.0	3.22877521306394	0.0723547837669349	0.134	c
C74	C1	h2-0.0	p-0.50	env_0.0	3.22877521306394	0.0723547837669349	0.143	c.p
C74	C1	h2-0.0	p-0.50	env_0.0	0.510342618109626	0.474990576935403	0.465	nc
C74	C1	h2-0.0	p-0.50	env_0.0	2.85285609190789	0.0912117664142434	0.149	c-Tm
C74	C1	h2-0.0	p-0.50	env_0.0	2.85285609190789	0.0912117664142434	0.166	c.p-Tm
C74	C1	h2-0.0	p-0.50	env_0.0	0.160885013633622	0.688343010105097	0.662	nc-Tm
C74	C1	h2-0.0	p-0.50	env_0.0	4.70211951902436	0.0301254444188278	0.072	c-ID
C74	C1	h2-0.0	p-0.50	env_0.0	4.70211951902436	0.0301254444188278	0.079	c.p-ID
C74	C1	h2-0.0	p-0.50	env_0.0	3.2745693026696	0.0703613928853427	0.102	nc-ID
C74	C1	h2-0.0	p-0.50	env_0.0			1	True
C75	C1	h2-0.0	p-0.50	env_0.0	0.00344834184594154	0.953173071118911	0.95	c
C75	C1	h2-0.0	p-0.50	env_0.0	0.00344834184594154	0.953173071118911	0.968	c.p
C75	C1	h2-0.0	p-0.50	env_0.0	0.187666176174103	0.66486617866669	0.625	nc
C75	C1	h2-0.0	p-0.50	env_0.0	0.541863525094433	0.461661445749249	0.497	c-Tm
C75	C1	h2-0.0	p-0.50	env_0.0	0.541863525094433	0.461661445749249	0.475	c.p-Tm
C75	C1	h2-0.0	p-0.50	env_0.0	1.60363658779493	0.205388613673518	0.157	nc-Tm
C75	C1	h2-0.0	p-0.50	env_0.0	0.132726586148747	0.715621604251561	0.685	c-ID
C75	C1	h2-0.0	p-0.50	env_0.0	0.132726586148747	0.715621604251561	0.745	c.p-ID
C75	C1	h2-0.0	p-0.50	env_0.0	0.859690092893021	0.353825431401664	0.329	nc-ID
C75	C1	h2-0.0	p-0.50	env_0.0			1	True
C76	C1	h2-0.0	p-0.50	env_0.0	0.109326033203974	0.740912745756261	0.807	c
C76	C1	h2-0.0	p-0.50	env_0.0	0.109326033203974	0.740912745756261	0.785	c.p
C76	C1	h2-0.0	p-0.50	env_0.0	1.40922976832542	0.235184298153151	0.232	nc
C76	C1	h2-0.0	p-0.50	env_0.0	0.0290989374491653	0.864550795782074	0.902	c-Tm
C76	C1	h2-0.0	p-0.50	env_0.0	0.0290989374491653	0.864550795782074	0.858	c.p-Tm
C76	C1	h2-0.0	p-0.50	env_0.0	0.234750500543178	0.628023558769568	0.6	nc-Tm
C76	C1	h2-0.0	p-0.50	env_0.0	0.152891670079833	0.69578715042495	0.746	c-ID
C76	C1	h2-0.0	p-0.50	env_0.0	0.152891670079833	0.69578715042495	0.763	c.p-ID
C76	C1	h2-0.0	p-0.50	env_0.0	2.27300679204751	0.131644275620283	0.146	nc-ID
C76	C1	h2-0.0	p-0.50	env_0.0			1	True
C77	C1	h2-0.0	p-0.50	env_0.0	1.36947458928088	0.241902177037549	0.243	c
C77	C1	h2-0.0	p-0.50	env_0.0	1.36947458928088	0.241902177037549	0.252	c.p
C77	C1	h2-0.0	p-0.50	env_0.0	3.78725104892264	0.0516443998360451	0.043	nc
C77	C1	h2-0.0	p-0.50	env_0.0	0.757185403548491	0.384210781199569	0.392	c-Tm
C77	C1	h2-0.0	p-0.50	env_0.0	0.757185403548491	0.384210781199569	0.393	c.p-Tm
C77	C1	h2-0.0	p-0.50	env_0.0	0.938773212986836	0.332593539698831	0.333	nc-Tm
C77	C1	h2-0.0	p-0.50	env_0.0	1.43874781211225	0.2303420791664	0.246	c-ID
C77	C1	h2-0.0	p-0.50	env_0.0	1.43874781211225	0.2303420791664	0.225	c.p-ID
C77	C1	h2-0.0	p-0.50	env_0.0	3.73785513576177	0.053192685125496	0.042	nc-ID
C77	C1	h2-0.0	p-0.50	env_0.0			1	True
C78	C1	h2-0.0	p-0.50	env_0.0	2.38940110466722	0.122160420761978	0.128	c
C78	C1	h2-0.0	p-0.50	env_0.0	2.38940110466722	0.122160420761978	0.123	c.p
C78	C1	h2-0.0	p-0.50	env_0.0	0.0182035493001451	0.892674707712492	0.906	nc
C78	C1	h2-0.0	p-0.50	env_0.0	1.79683810207274	0.180095223435067	0.21	c-Tm
C78	C1	h2-0.0	p-0.50	env_0.0	1.79683810207274	0.180095223435067	0.204	c.p-Tm
C78	C1	h2-0.0	p-0.50	env_0.0	0.501488445808673	0.478846841133242	0.504	nc-Tm
C78	C1	h2-0.0	p-0.50	env_0.0	2.07416901449692	0.149811513095416	0.162	c-ID
C78	C1	h2-0.0	p-0.50	env_0.0	2.07416901449692	0.149811513095416	0.18	c.p-ID
C78	C1	h2-0.0	p-0.50	env_0.0	0.369943824432447	0.543034890224933	0.567	nc-ID
C78	C1	h2-0.0	p-0.50	env_0.0			1	True
C79	C1	h2-0.0	p-0.50	env_0.0	3.28806644153781	0.0697851573146249	0.044	c
C79	C1	h2-0.0	p-0.50	env_0.0	3.28806644153781	0.0697851573146249	0.051	c.p
C79	C1	h2-0.0	p-0.50	env_0.0	0.18582749300739	0.666412288264705	0.662	nc
C79	C1	h2-0.0	p-0.50	env_0.0	2.63965783862344	0.104225989018588	0.077	c-Tm
C79	C1	h2-0.0	p-0.50	env_0.0	2.63965783862344	0.104225989018588	0.06	c.p-Tm
C79	C1	h2-0.0	p-0.50	env_0.0	0.00352619251291279	0.952648046919152	0.942	nc-Tm
C79	C1	h2-0.0	p-0.50	env_0.0	3.71751629061664	0.0538444085376912	0.035	c-ID
C79	C1	h2-0.0	p-0.50	env_0.0	3.71751629061664	0.0538444085376912	0.026	c.p-ID
C79	C1	h2-0.0	p-0.50	env_0.0	0.8879752565959	0.346026584532663	0.341	nc-ID
C79	C1	h2-0.0	p-0.50	env_0.0			1	True
C80	C1	h2-0.0	p-0.50	env_0.0	1.21703843976249	0.269942643383751	0.197	c
C80	C1	h2-0.0	p-0.50	env_0.0	1.21703843976249	0.269942643383751	0.208	c.p
C80	C1	h2-0.0	p-0.50	env_0.0	0.805862028000378	0.369346478353407	0.294	nc
C80	C1	h2-0.0	p-0.50	env_0.0	1.65523485566322	0.198247934189862	0.146	c-Tm
C80	C1	h2-0.0	p-0.50	env_0.0	1.65523485566322	0.198247934189862	0.124	c.p-Tm
C80	C1	h2-0.0	p-0.50	env_0.0	0.339597513976476	0.560061636641196	0.526	nc-Tm
C80	C1	h2-0.0	p-0.50	env_0.0	1.50516533028263	0.219878298831503	0.149	c-ID
C80	C1	h2-0.0	p-0.50	env_0.0	1.50516533028263	0.219878298831503	0.143	c.p-ID
C80	C1	h2-0.0	p-0.50	env_0.0	0.550611201230373	0.458068065153771	0.397	nc-ID
C80	C1	h2-0.0	p-0.50	env_0.0			1	True
C81	C1	h2-0.0	p-0.50	env_0.0	0.817827150324075	0.365816222863228	0.372	c
C81	C1	h2-0.0	p-0.50	env_0.0	0.817827150324075	0.365816222863228	0.387	c.p
C81	C1	h2-0.0	p-0.50	env_0.0	0.172176989547889	0.678184251334228	0.691	nc
C81	C1	h2-0.0	p-0.50	env_0.0	0.364010187429523	0.54628747140552	0.543	c-Tm
C81	C1	h2-0.0	p-0.50	env_0.0	0.364010187429523	0.54628747140552	0.543	c.p-Tm
C81	C1	h2-0.0	p-0.50	env_0.0	0.00785499755570593	0.929377217817498	0.926	nc-Tm
C81	C1	h2-0.0	p-0.50	env_0.0	1.10163286712347	0.293908037326827	0.298	c-ID
C81	C1	h2-0.0	p-0.50	env_0.0	1.10163286712347	0.293908037326827	0.325	c.p-ID
C81	C1	h2-0.0	p-0.50	env_0.0	0.75581380079264	0.384641766380047	0.42	nc-ID
C81	C1	h2-0.0	p-0.50	env_0.0			1	True
C82	C1	h2-0.0	p-0.50	env_0.0	0.400910346825886	0.526619490033186	0.509	c
C82	C1	h2-0.0	p-0.50	env_0.0	0.400910346825886	0.526619490033186	0.514	c.p
C82	C1	h2-0.0	p-0.50	env_0.0	0.525807225146923	0.468374942753478	0.468	nc
C82	C1	h2-0.0	p-0.50	env_0.0	0.320755147107142	0.571154182260353	0.554	c-Tm
C82	C1	h2-0.0	p-0.50	env_0.0	0.320755147107142	0.571154182260353	0.582	c.p-Tm
C82	C1	h2-0.0	p-0.50	env_0.0	0.61984357915313	0.431105418854508	0.424	nc-Tm
C82	C1	h2-0.0	p-0.50	env_0.0	0.52239760006127	0.46982072220789	0.46	c-ID
C82	C1	h2-0.0	p-0.50	env_0.0	0.52239760006127	0.46982072220789	0.443	c.p-ID
C82	C1	h2-0.0	p-0.50	env_0.0	0.00466866556924738	0.945524826769959	0.952	nc-ID
C82	C1	h2-0.0	p-0.50	env_0.0			1	True
C83	C1	h2-0.0	p-0.50	env_0.0	0.297296456191781	0.585582284995173	0.622	c
C83	C1	h2-0.0	p-0.50	env_0.0	0.297296456191781	0.585582284995173	0.649	c.p
C83	C1	h2-0.0	p-0.50	env_0.0	0.503424985638177	0.477999066596017	0.491	nc
C83	C1	h2-0.0	p-0.50	env_0.0	0.406608003072217	0.52369618931373	0.549	c-Tm
C83	C1	h2-0.0	p-0.50	env_0.0	0.406608003072217	0.52369618931373	0.601	c.p-Tm
C83	C1	h2-0.0	p-0.50	env_0.0	0.205785610027912	0.650090846266428	0.671	nc-Tm
C83	C1	h2-0.0	p-0.50	env_0.0	0.362220326577366	0.547275701407012	0.611	c-ID
C83	C1	h2-0.0	p-0.50	env_0.0	0.362220326577366	0.547275701407012	0.628	c.p-ID
C83	C1	h2-0.0	p-0.50	env_0.0	0.267768737208094	0.604832464532997	0.605	nc-ID
C83	C1	h2-0.0	p-0.50	env_0.0			1	True
C84	C1	h2-0.0	p-0.50	env_0.0	0.0803864636026881	0.776774368987308	0.769	c
C84	C1	h2-0.0	p-0.50	env_0.0	0.0803864636026881	0.776774368987308	0.783	c.p
C84	C1	h2-0.0	p-0.50	env_0.0	1.17539123560201	0.278296249483839	0.274	nc
C84	C1	h2-0.0	p-0.50	env_0.0	0.191644129941534	0.661551730911094	0.669	c-Tm
C84	C1	h2-0.0	p-0.50	env_0.0	0.191644129941534	0.661551730911094	0.666	c.p-Tm
C84	C1	h2-0.0	p-0.50	env_0.0	2.05153956206819	0.152052363753288	0.145	nc-Tm
C84	C1	h2-0.0	p-0.50	env_0.0	0.0586975502752653	0.808566484842149	0.794	c-ID
C84	C1	h2-0.0	p-0.50	env_0.0	0.0586975502752653	0.808566484842149	0.813	c.p-ID
C84	C1	h2-0.0	p-0.50	env_0.0	1.40476834305052	0.235926823319407	0.216	nc-ID
C84	C1	h2-0.0	p-0.50	env_0.0			1	True
C85	C1	h2-0.0	p-0.50	env_0.0	0.0153284398827535	0.90146723665382	0.881	c
C85	C1	h2-0.0	p-0.50	env_0.0	0.0153284398827535	0.90146723665382	0.891	c.p
C85	C1	h2-0.0	p-0.50	env_0.0	0.00923717681387175	0.923433024477787	0.912	nc
C85	C1	h2-0.0	p-0.50	env_0.0	0.0361754657845291	0.84915359394623	0.832	c-Tm
C85	C1	h2-0.0	p-0.50	env_0.0	0.0361754657845291	0.84915359394623	0.818	c.p-Tm
C85	C1	h2-0.0	p-0.50	env_0.0	0.226402030355839	0.634204598149794	0.632	nc-Tm
C85	C1	h2-0.0	p-0.50	env_0.0	4.7130534223487e-05	0.994522431323817	0.993	c-ID
C85	C1	h2-0.0	p-0.50	env_0.0	4.7130534223487e-05	0.994522431323817	0.997	c.p-ID
C85	C1	h2-0.0	p-0.50	env_0.0	0.00448551621936038	0.946602404422487	0.955	nc-ID
C85	C1	h2-0.0	p-0.50	env_0.0			1	True
C86	C1	h2-0.0	p-0.50	env_0.0	0.492076082690611	0.483002670295793	0.487	c
C86	C1	h2-0.0	p-0.50	env_0.0	0.492076082690611	0.483002670295793	0.453	c.p
C86	C1	h2-0.0	p-0.50	env_0.0	0.0846314199473599	0.771116483063691	0.803	nc
C86	C1	h2-0.0	p-0.50	env_0.0	0.407459991539359	0.523261536786863	0.501	c-Tm
C86	C1	h2-0.0	p-0.50	env_0.0	0.407459991539359	0.523261536786863	0.527	c.p-Tm
C86	C1	h2-0.0	p-0.50	env_0.0	0.00349024852652447	0.952889722344897	0.957	nc-Tm
C86	C1	h2-0.0	p-0.50	env_0.0	0.500373559783106	0.479336029242717	0.502	c-ID
C86	C1	h2-0.0	p-0.50	env_0.0	0.500373559783106	0.479336029242717	0.472	c.p-ID
C86	C1	h2-0.0	p-0.50	env_0.0	0.093839531360751	0.759351582414973	0.754	nc-ID
C86	C1	h2-0.0	p-0.50	env_0.0			1	True
C87	C1	h2-0.0	p-0.50	env_0.0	0.0255425258663685	0.873022638518783	0.887	c
C87	C1	h2-0.0	p-0.50	env_0.0	0.0255425258663685	0.873022638518783	0.902	c.p
C87	C1	h2-0.0	p-0.50	env_0.0	2.33582683635133	0.126427844615307	0.15	nc
C87	C1	h2-0.0	p-0.50	env_0.0	0.281906222443964	0.595454524401395	0.608	c-Tm
C87	C1	h2-0.0	p-0.50	env_0.0	0.281906222443964	0.595454524401395	0.597	c.p-Tm
C87	C1	h2-0.0	p-0.50	env_0.0	0.254103573166559	0.614200332731363	0.616	nc-Tm
C87	C1	h2-0.0	p-0.50	env_0.0	0.000100473199648557	0.992002432660935	0.993	c-ID
C87	C1	h2-0.0	p-0.50	env_0.0	0.000100473199648557	0.992002432660935	0.994	c.p-ID
C87	C1	h2-0.0	p-0.50	env_0.0	1.60769318302282	0.20481637284559	0.261	nc-ID
C87	C1	h2-0.0	p-0.50	env_0.0			1	True
C88	C1	h2-0.0	p-0.50	env_0.0	0.00871604896365348	0.925617739946856	0.936	c
C88	C1	h2-0.0	p-0.50	env_0.0	0.00871604896365348	0.925617739946856	0.911	c.p
C88	C1	h2-0.0	p-0.50	env_0.0	3.4111445575499	0.0647575163715463	0.098	nc
C88	C1	h2-0.0	p-0.50	env_0.0	0.514697554761172	0.47311236091642	0.455	c-Tm
C88	C1	h2-0.0	p-0.50	env_0.0	0.514697554761172	0.47311236091642	0.455	c.p-Tm
C88	C1	h2-0.0	p-0.50	env_0.0	0.0186955380564354	0.891242928894888	0.896	nc-Tm
C88	C1	h2-0.0	p-0.50	env_0.0	0.00839927889849011	0.926978047212297	0.928	c-ID
C88	C1	h2-0.0	p-0.50	env_0.0	0.00839927889849011	0.926978047212297	0.933	c.p-ID
C88	C1	h2-0.0	p-0.50	env_0.0	2.34128279975391	0.125985768212058	0.15	nc-ID
C88	C1	h2-0.0	p-0.50	env_0.0			1	True
C89	C1	h2-0.0	p-0.50	env_0.0	1.92318858541343	0.165505578391908	0.145	c
C89	C1	h2-0.0	p-0.50	env_0.0	1.92318858541343	0.165505578391908	0.159	c.p
C89	C1	h2-0.0	p-0.50	env_0.0	0.331821677865724	0.564588381936055	0.523	nc
C89	C1	h2-0.0	p-0.50	env_0.0	1.93457585787318	0.164258691274233	0.132	c-Tm
C89	C1	h2-0.0	p-0.50	env_0.0	1.93457585787318	0.164258691274233	0.113	c.p-Tm
C89	C1	h2-0.0	p-0.50	env_0.0	0.288539242810399	0.591158141950772	0.594	nc-Tm
C89	C1	h2-0.0	p-0.50	env_0.0	2.15525909601066	0.142082474152648	0.111	c-ID
C89	C1	h2-0.0	p-0.50	env_0.0	2.15525909601066	0.142082474152648	0.124	c.p-ID
C89	C1	h2-0.0	p-0.50	env_0.0	0.88634260645095	0.346470355057805	0.31	nc-ID
C89	C1	h2-0.0	p-0.50	env_0.0			1	True
C90	C1	h2-0.0	p-0.50	env_0.0	0.146499482106392	0.701903278128004	0.701	c
C90	C1	h2-0.0	p-0.50	env_0.0	0.146499482106392	0.701903278128004	0.684	c.p
C90	C1	h2-0.0	p-0.50	env_0.0	1.40702342006457	0.235551151564507	0.277	nc
C90	C1	h2-0.0	p-0.50	env_0.0	0.381786284399911	0.536648794247336	0.544	c-Tm
C90	C1	h2-0.0	p-0.50	env_0.0	0.381786284399911	0.536648794247336	0.516	c.p-Tm
C90	C1	h2-0.0	p-0.50	env_0.0	0.356644771060299	0.550375574480746	0.581	nc-Tm
C90	C1	h2-0.0	p-0.50	env_0.0	0.151621613876624	0.696990477864374	0.704	c-ID
C90	C1	h2-0.0	p-0.50	env_0.0	0.151621613876624	0.696990477864374	0.662	c.p-ID
C90	C1	h2-0.0	p-0.50	env_0.0	1.58310253676744	0.208314363553834	0.23	nc-ID
C90	C1	h2-0.0	p-0.50	env_0.0			1	True
C91	C1	h2-0.0	p-0.50	env_0.0	0.0148474852553183	0.903017610725297	0.89	c
C91	C1	h2-0.0	p-0.50	env_0.0	0.0148474852553183	0.903017610725297	0.91	c.p
C91	C1	h2-0.0	p-0.50	env_0.0	0.348171376130708	0.55515009939189	0.558	nc
C91	C1	h2-0.0	p-0.50	env_0.0	0.108093652088667	0.74232501175077	0.732	c-Tm
C91	C1	h2-0.0	p-0.50	env_0.0	0.108093652088667	0.74232501175077	0.736	c.p-Tm
C91	C1	h2-0.0	p-0.50	env_0.0	0.205918887516678	0.649985118558372	0.646	nc-Tm
C91	C1	h2-0.0	p-0.50	env_0.0	0.101846349387496	0.749625093070578	0.716	c-ID
C91	C1	h2-0.0	p-0.50	env_0.0	0.101846349387496	0.749625093070578	0.74	c.p-ID
C91	C1	h2-0.0	p-0.50	env_0.0	0.235349351791748	0.627585423085127	0.652	nc-ID
C91	C1	h2-0.0	p-0.50	env_0.0			1	True
C92	C1	h2-0.0	p-0.50	env_0.0	0.031932408621291	0.858176084539419	0.86	c
C92	C1	h2-0.0	p-0.50	env_0.0	0.031932408621291	0.858176084539419	0.858	c.p
C92	C1	h2-0.0	p-0.50	env_0.0	0.541025297232866	0.462008120416786	0.463	nc
C92	C1	h2-0.0	p-0.50	env_0.0	0.0292250008461445	0.864260554979745	0.845	c-Tm
C92	C1	h2-0.0	p-0.50	env_0.0	0.0292250008461445	0.864260554979745	0.867	c.p-Tm
C92	C1	h2-0.0	p-0.50	env_0.0	0.00181221782059273	0.966044189359398	0.968	nc-Tm
C92	C1	h2-0.0	p-0.50	env_0.0	0.00931926816215377	0.923094600292687	0.916	c-ID
C92	C1	h2-0.0	p-0.50	env_0.0	0.00931926816215377	0.923094600292687	0.92	c.p-ID
C92	C1	h2-0.0	p-0.50	env_0.0	0.574411439022265	0.448511233798686	0.489	nc-ID
C92	C1	h2-0.0	p-0.50	env_0.0			1	True
C93	C1	h2-0.0	p-0.50	env_0.0	0.976072173433553	0.323170450945232	0.238	c
C93	C1	h2-0.0	p-0.50	env_0.0	0.976072173433553	0.323170450945232	0.248	c.p
C93	C1	h2-0.0	p-0.50	env_0.0	0.0399958003248442	0.841488792607389	0.847	nc
C93	C1	h2-0.0	p-0.50	env_0.0	0.639938912864768	0.42373291856632	0.357	c-Tm
C93	C1	h2-0.0	p-0.50	env_0.0	0.639938912864768	0.42373291856632	0.348	c.p-Tm
C93	C1	h2-0.0	p-0.50	env_0.0	0.0834961931419147	0.772614223562554	0.786	nc-Tm
C93	C1	h2-0.0	p-0.50	env_0.0	0.903384993781058	0.341875688543172	0.272	c-ID
C93	C1	h2-0.0	p-0.50	env_0.0	0.903384993781058	0.341875688543172	0.255	c.p-ID
C93	C1	h2-0.0	p-0.50	env_0.0	0.0109291949518401	0.916738612743441	0.925	nc-ID
C93	C1	h2-0.0	p-0.50	env_0.0			1	True
C94	C1	h2-0.0	p-0.50	env_0.0	3.41011862640913	0.0647977882272108	0.052	c
C94	C1	h2-0.0	p-0.50	env_0.0	3.41011862640913	0.0647977882272108	0.049	c.p
C94	C1	h2-0.0	p-0.50	env_0.0	0.162416025357027	0.68694181237646	0.704	nc
C94	C1	h2-0.0	p-0.50	env_0.0	3.82558145069272	0.0504758317363661	0.033	c-Tm
C94	C1	h2-0.0	p-0.50	env_0.0	3.82558145069272	0.0504758317363661	0.045	c.p-Tm
C94	C1	h2-0.0	p-0.50	env_0.0	0.0874495222297871	0.767444950294308	0.763	nc-Tm
C94	C1	h2-0.0	p-0.50	env_0.0	3.74695943889093	0.0529036647315369	0.031	c-ID
C94	C1	h2-0.0	p-0.50	env_0.0	3.74695943889093	0.0529036647315369	0.043	c.p-ID
C94	C1	h2-0.0	p-0.50	env_0.0	0.082563532007828	0.773852988461969	0.775	nc-ID
C94	C1	h2-0.0	p-0.50	env_0.0			1	True
C95	C1	h2-0.0	p-0.50	env_0.0	0.303255503146254	0.581848674124616	0.557	c
C95	C1	h2-0.0	p-0.50	env_0.0	0.303255503146254	0.581848674124616	0.518	c.p
C95	C1	h2-0.0	p-0.50	env_0.0	0.082639336348114	0.773752022803275	0.804	nc
C95	C1	h2-0.0	p-0.50	env_0.0	0.673800602429512	0.411729673903614	0.372	c-Tm
C95	C1	h2-0.0	p-0.50	env_0.0	0.673800602429512	0.411729673903614	0.387	c.p-Tm
C95	C1	h2-0.0	p-0.50	env_0.0	0.615807111210315	0.432609670640553	0.459	nc-Tm
C95	C1	h2-0.0	p-0.50	env_0.0	0.304156851999353	0.581288107351069	0.52	c-ID
C95	C1	h2-0.0	p-0.50	env_0.0	0.304156851999353	0.581288107351069	0.54	c.p-ID
C95	C1	h2-0.0	p-0.50	env_0.0	0.0867687005143282	0.768325993182195	0.786	nc-ID
C95	C1	h2-0.0	p-0.50	env_0.0			1	True
C96	C1	h2-0.0	p-0.50	env_0.0	0.108219395206873	0.742180507021444	0.786	c
C96	C1	h2-0.0	p-0.50	env_0.0	0.108219395206873	0.742180507021444	0.754	c.p
C96	C1	h2-0.0	p-0.50	env_0.0	1.73017913740957	0.188388021669945	0.203	nc
C96	C1	h2-0.0	p-0.50	env_0.0	0.190971544821185	0.662109236418462	0.728	c-Tm
C96	C1	h2-0.0	p-0.50	env_0.0	0.190971544821185	0.662109236418462	0.705	c.p-Tm
C96	C1	h2-0.0	p-0.50	env_0.0	0.674973161585004	0.411323091025474	0.434	nc-Tm
C96	C1	h2-0.0	p-0.50	env_0.0	0.083174667822474	0.773040424653976	0.813	c-ID
C96	C1	h2-0.0	p-0.50	env_0.0	0.083174667822474	0.773040424653976	0.787	c.p-ID
C96	C1	h2-0.0	p-0.50	env_0.0	1.7018023902895	0.192052432373256	0.192	nc-ID
C96	C1	h2-0.0	p-0.50	env_0.0			1	True
C97	C1	h2-0.0	p-0.50	env_0.0	2.51494902717404	0.112771279698067	0.118	c
C97	C1	h2-0.0	p-0.50	env_0.0	2.51494902717404	0.112771279698067	0.121	c.p
C97	C1	h2-0.0	p-0.50	env_0.0	0.17238580325686	0.678000115007983	0.661	nc
C97	C1	h2-0.0	p-0.50	env_0.0	3.19896670358567	0.0736848111607323	0.086	c-Tm
C97	C1	h2-0.0	p-0.50	env_0.0	3.19896670358567	0.0736848111607323	0.077	c.p-Tm
C97	C1	h2-0.0	p-0.50	env_0.0	0.302461271599676	0.582343523068764	0.56	nc-Tm
C97	C1	h2-0.0	p-0.50	env_0.0	2.43387733874163	0.118738877093382	0.116	c-ID
C97	C1	h2-0.0	p-0.50	env_0.0	2.43387733874163	0.118738877093382	0.114	c.p-ID
C97	C1	h2-0.0	p-0.50	env_0.0	0.128136140314243	0.720372434088236	0.728	nc-ID
C97	C1	h2-0.0	p-0.50	env_0.0			1	True
C98	C1	h2-0.0	p-0.50	env_0.0	1.02204117487543	0.312035325575619	0.262	c
C98	C1	h2-0.0	p-0.50	env_0.0	1.02204117487543	0.312035325575619	0.285	c.p
C98	C1	h2-0.0	p-0.50	env_0.0	0.698943080689868	0.403139062484821	0.354	nc
C98	C1	h2-0.0	p-0.50	env_0.0	0.393595002943522	0.530415742946219	0.527	c-Tm
C98	C1	h2-0.0	p-0.50	env_0.0	0.393595002943522	0.530415742946219	0.497	c.p-Tm
C98	C1	h2-0.0	p-0.50	env_0.0	0.0579257955551913	0.809804858949954	0.815	nc-Tm
C98	C1	h2-0.0	p-0.50	env_0.0	0.940381206735131	0.332179824322612	0.311	c-ID
C98	C1	h2-0.0	p-0.50	env_0.0	0.940381206735131	0.332179824322612	0.309	c.p-ID
C98	C1	h2-0.0	p-0.50	env_0.0	0.438122621228174	0.508029980716861	0.482	nc-ID
C98	C1	h2-0.0	p-0.50	env_0.0			1	True
C99	C1	h2-0.0	p-0.50	env_0.0	2.16207692103226	0.14145338133423	0.214	c
C99	C1	h2-0.0	p-0.50	env_0.0	2.16207692103226	0.14145338133423	0.227	c.p
C99	C1	h2-0.0	p-0.50	env_0.0	0.0216577157871227	0.883001306873234	0.864	nc
C99	C1	h2-0.0	p-0.50	env_0.0	1.62474233793509	0.202431802107642	0.288	c-Tm
C99	C1	h2-0.0	p-0.50	env_0.0	1.62474233793509	0.202431802107642	0.308	c.p-Tm
C99	C1	h2-0.0	p-0.50	env_0.0	0.181838582816285	0.669797929617025	0.662	nc-Tm
C99	C1	h2-0.0	p-0.50	env_0.0	2.10269256002731	0.147040004152712	0.237	c-ID
C99	C1	h2-0.0	p-0.50	env_0.0	2.10269256002731	0.147040004152712	0.251	c.p-ID
C99	C1	h2-0.0	p-0.50	env_0.0	6.38569894396328e-05	0.993624126979306	0.992	nc-ID
C99	C1	h2-0.0	p-0.50	env_0.0			1	True
C100	C1	h2-0.0	p-0.50	env_0.0	3.41028950359972	0.0647910787671269	0.041	c
C100	C1	h2-0.0	p-0.50	env_0.0	3.41028950359972	0.0647910787671269	0.055	c.p
C100	C1	h2-0.0	p-0.50	env_0.0	1.37307178443341	0.241284809028338	0.235	nc
C100	C1	h2-0.0	p-0.50	env_0.0	3.37778106540473	0.0660809650963021	0.068	c-Tm
C100	C1	h2-0.0	p-0.50	env_0.0	3.37778106540473	0.0660809650963021	0.051	c.p-Tm
C100	C1	h2-0.0	p-0.50	env_0.0	1.24842210603926	0.263854060582294	0.244	nc-Tm
C100	C1	h2-0.0	p-0.50	env_0.0	3.51708556848854	0.060739166216626	0.049	c-ID
C100	C1	h2-0.0	p-0.50	env_0.0	3.51708556848854	0.060739166216626	0.054	c.p-ID
C100	C1	h2-0.0	p-0.50	env_0.0	1.32210554190184	0.250214521099694	0.233	nc-ID
C100	C1	h2-0.0	p-0.50	env_0.0			1	True
C1	C1	h2-0.0	p-0.50	env_1.0	18.6772580269488	1.54818044184021e-05	0	c
C1	C1	h2-0.0	p-0.50	env_1.0	18.6772580269488	1.54818044184021e-05	0	c.p
C1	C1	h2-0.0	p-0.50	env_1.0	177.464918224616	1.73361552078515e-40	0	nc
C1	C1	h2-0.0	p-0.50	env_1.0	1.30114506320673	0.254004170545393	0.249	c-Tm
C1	C1	h2-0.0	p-0.50	env_1.0	1.30114506320673	0.254004170545393	0.259	c.p-Tm
C1	C1	h2-0.0	p-0.50	env_1.0	4.34521246031346	0.0371131363754328	0.036	nc-Tm
C1	C1	h2-0.0	p-0.50	env_1.0	1.01026958315417	0.314838263899456	0.319	c-ID
C1	C1	h2-0.0	p-0.50	env_1.0	1.01026958315417	0.314838263899456	0.307	c.p-ID
C1	C1	h2-0.0	p-0.50	env_1.0	0.0673827882278963	0.795186261777111	0.8	nc-ID
C1	C1	h2-0.0	p-0.50	env_1.0			1	True
