rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
A66	C1	h2-0.3	p-0.50	env_0.0	5.10333532094528	0.0238798836273233	0.019	c.p
A66	C1	h2-0.3	p-0.50	env_0.0	27.462454982221	1.60173993184426e-07	0	nc
A66	C1	h2-0.3	p-0.50	env_0.0	2.09048243675348	0.148219257739828	0.129	c-Tm
A66	C1	h2-0.3	p-0.50	env_0.0	2.09048243675348	0.148219257739828	0.133	c.p-Tm
A66	C1	h2-0.3	p-0.50	env_0.0	1.0370366499734	0.308511671621656	0.295	nc-Tm
A66	C1	h2-0.3	p-0.50	env_0.0	2.15725102804311	0.141898350439687	0.127	c-ID
A66	C1	h2-0.3	p-0.50	env_0.0	2.15725102804311	0.141898350439687	0.133	c.p-ID
A66	C1	h2-0.3	p-0.50	env_0.0	1.25247450697342	0.26308038562931	0.248	nc-ID
A66	C1	h2-0.3	p-0.50	env_0.0	1.98058520251712	0.159328770482805	0.13	True
A67	C1	h2-0.3	p-0.50	env_0.0	9.30965763942149	0.00227949073240168	0.006	c
A67	C1	h2-0.3	p-0.50	env_0.0	9.30965763942149	0.00227949073240168	0.004	c.p
A67	C1	h2-0.3	p-0.50	env_0.0	54.8423479765092	1.30596243507432e-13	0	nc
A67	C1	h2-0.3	p-0.50	env_0.0	2.62568973994797	0.105146805154265	0.161	c-Tm
A67	C1	h2-0.3	p-0.50	env_0.0	2.62568973994797	0.105146805154265	0.156	c.p-Tm
A67	C1	h2-0.3	p-0.50	env_0.0	1.50360241663973	0.220117902214887	0.276	nc-Tm
A67	C1	h2-0.3	p-0.50	env_0.0	2.72628136208348	0.0987088746359314	0.126	c-ID
A67	C1	h2-0.3	p-0.50	env_0.0	2.72628136208348	0.0987088746359314	0.14	c.p-ID
A67	C1	h2-0.3	p-0.50	env_0.0	1.67097003439206	0.196128656727114	0.256	nc-ID
A67	C1	h2-0.3	p-0.50	env_0.0	1.58291223108541	0.208341708348441	0.251	True
A68	C1	h2-0.3	p-0.50	env_0.0	0.117542444994636	0.731715343487399	0.726	c
A68	C1	h2-0.3	p-0.50	env_0.0	0.117542444994636	0.731715343487399	0.709	c.p
A68	C1	h2-0.3	p-0.50	env_0.0	0.878592630148501	0.348587436557358	0.323	nc
A68	C1	h2-0.3	p-0.50	env_0.0	0.00284193665846034	0.95748505796864	0.956	c-Tm
A68	C1	h2-0.3	p-0.50	env_0.0	0.00284193665846034	0.95748505796864	0.96	c.p-Tm
A68	C1	h2-0.3	p-0.50	env_0.0	0.108375885351396	0.742000797512589	0.718	nc-Tm
A68	C1	h2-0.3	p-0.50	env_0.0	0.0128620513562403	0.909704731698156	0.915	c-ID
A68	C1	h2-0.3	p-0.50	env_0.0	0.0128620513562403	0.909704731698156	0.916	c.p-ID
A68	C1	h2-0.3	p-0.50	env_0.0	0.360370701360757	0.548300429521575	0.541	nc-ID
A68	C1	h2-0.3	p-0.50	env_0.0	0.00062490357413038	0.98005650192237	0.983	True
A69	C1	h2-0.3	p-0.50	env_0.0	0.0128477926793039	0.909754581470326	0.919	c
A69	C1	h2-0.3	p-0.50	env_0.0	0.0128477926793039	0.909754581470326	0.918	c.p
A69	C1	h2-0.3	p-0.50	env_0.0	4.10568283389929	0.0427393296236011	0.039	nc
A69	C1	h2-0.3	p-0.50	env_0.0	0.207552144198904	0.648692810975943	0.656	c-Tm
A69	C1	h2-0.3	p-0.50	env_0.0	0.207552144198904	0.648692810975943	0.672	c.p-Tm
A69	C1	h2-0.3	p-0.50	env_0.0	0.0274263422775993	0.868464660809069	0.877	nc-Tm
A69	C1	h2-0.3	p-0.50	env_0.0	0.214083727747379	0.643585276659895	0.659	c-ID
A69	C1	h2-0.3	p-0.50	env_0.0	0.214083727747379	0.643585276659895	0.684	c.p-ID
A69	C1	h2-0.3	p-0.50	env_0.0	0.0228578327652067	0.879827360214521	0.882	nc-ID
A69	C1	h2-0.3	p-0.50	env_0.0	0.207376032868644	0.64883186246823	0.628	True
A70	C1	h2-0.3	p-0.50	env_0.0	0.0742430228788513	0.785256250992315	0.788	c
A70	C1	h2-0.3	p-0.50	env_0.0	0.0742430228788513	0.785256250992315	0.771	c.p
A70	C1	h2-0.3	p-0.50	env_0.0	1.69409798570203	0.193061644220126	0.189	nc
A70	C1	h2-0.3	p-0.50	env_0.0	3.29287193109673e-05	0.995421480184804	0.996	c-Tm
A70	C1	h2-0.3	p-0.50	env_0.0	3.29287193109673e-05	0.995421480184804	0.999	c.p-Tm
A70	C1	h2-0.3	p-0.50	env_0.0	0.203992650021433	0.651517213308852	0.658	nc-Tm
A70	C1	h2-0.3	p-0.50	env_0.0	0.0136130904059227	0.907117483933869	0.921	c-ID
A70	C1	h2-0.3	p-0.50	env_0.0	0.0136130904059227	0.907117483933869	0.904	c.p-ID
A70	C1	h2-0.3	p-0.50	env_0.0	0.000149648977455332	0.990239633930997	0.993	nc-ID
A70	C1	h2-0.3	p-0.50	env_0.0	0.00658193381768847	0.93533926904398	0.944	True
A71	C1	h2-0.3	p-0.50	env_0.0	0.718949312267012	0.396488770156509	0.398	c
A71	C1	h2-0.3	p-0.50	env_0.0	0.718949312267012	0.396488770156509	0.412	c.p
A71	C1	h2-0.3	p-0.50	env_0.0	5.82244692935219	0.0158229176272129	0.019	nc
A71	C1	h2-0.3	p-0.50	env_0.0	0.142267272223843	0.706037360048386	0.713	c-Tm
A71	C1	h2-0.3	p-0.50	env_0.0	0.142267272223843	0.706037360048386	0.71	c.p-Tm
A71	C1	h2-0.3	p-0.50	env_0.0	0.00868539713988645	0.92574826670287	0.925	nc-Tm
A71	C1	h2-0.3	p-0.50	env_0.0	0.256886189127728	0.612267500556082	0.656	c-ID
A71	C1	h2-0.3	p-0.50	env_0.0	0.256886189127728	0.612267500556082	0.616	c.p-ID
A71	C1	h2-0.3	p-0.50	env_0.0	0.444781328765523	0.504823693726528	0.516	nc-ID
A71	C1	h2-0.3	p-0.50	env_0.0	0.288220652406915	0.591363040713854	0.62	True
A72	C1	h2-0.3	p-0.50	env_0.0	0.497874938136958	0.480435347034931	0.496	c
A72	C1	h2-0.3	p-0.50	env_0.0	0.497874938136958	0.480435347034931	0.526	c.p
A72	C1	h2-0.3	p-0.50	env_0.0	0.605799445143081	0.436373791203213	0.47	nc
A72	C1	h2-0.3	p-0.50	env_0.0	0.349429724672834	0.554436126729763	0.565	c-Tm
A72	C1	h2-0.3	p-0.50	env_0.0	0.349429724672834	0.554436126729763	0.583	c.p-Tm
A72	C1	h2-0.3	p-0.50	env_0.0	0.100494467624169	0.751237058573941	0.789	nc-Tm
A72	C1	h2-0.3	p-0.50	env_0.0	0.351775347911073	0.553109865129396	0.587	c-ID
A72	C1	h2-0.3	p-0.50	env_0.0	0.351775347911073	0.553109865129396	0.562	c.p-ID
A72	C1	h2-0.3	p-0.50	env_0.0	0.0677807049239343	0.794595907349673	0.797	nc-ID
A72	C1	h2-0.3	p-0.50	env_0.0	0.130081049151411	0.718348019187184	0.727	True
A73	C1	h2-0.3	p-0.50	env_0.0	0.0661369317181485	0.797046757207587	0.801	c
A73	C1	h2-0.3	p-0.50	env_0.0	0.0661369317181485	0.797046757207587	0.797	c.p
A73	C1	h2-0.3	p-0.50	env_0.0	0.927050737660181	0.335630463497854	0.305	nc
A73	C1	h2-0.3	p-0.50	env_0.0	0.00638966709360138	0.936288640142989	0.943	c-Tm
A73	C1	h2-0.3	p-0.50	env_0.0	0.00638966709360138	0.936288640142989	0.946	c.p-Tm
A73	C1	h2-0.3	p-0.50	env_0.0	0.00900949525614806	0.924379672390333	0.94	nc-Tm
A73	C1	h2-0.3	p-0.50	env_0.0	0.00157434608985487	0.968349817148237	0.961	c-ID
A73	C1	h2-0.3	p-0.50	env_0.0	0.00157434608985487	0.968349817148237	0.967	c.p-ID
A73	C1	h2-0.3	p-0.50	env_0.0	0.0569922639614873	0.811314544839955	0.81	nc-ID
A73	C1	h2-0.3	p-0.50	env_0.0	0.0539286600619454	0.816362911035454	0.816	True
A74	C1	h2-0.3	p-0.50	env_0.0	5.77978636858144	0.0162115116868541	0.009	c
A74	C1	h2-0.3	p-0.50	env_0.0	5.77978636858144	0.0162115116868541	0.014	c.p
A74	C1	h2-0.3	p-0.50	env_0.0	19.7979379830085	8.60754855209002e-06	0	nc
A74	C1	h2-0.3	p-0.50	env_0.0	3.18318991629682	0.0743993539119657	0.07	c-Tm
A74	C1	h2-0.3	p-0.50	env_0.0	3.18318991629682	0.0743993539119657	0.059	c.p-Tm
A74	C1	h2-0.3	p-0.50	env_0.0	4.13659740736377	0.0419654425139456	0.039	nc-Tm
A74	C1	h2-0.3	p-0.50	env_0.0	3.14875643159069	0.0759848509846051	0.065	c-ID
A74	C1	h2-0.3	p-0.50	env_0.0	3.14875643159069	0.0759848509846051	0.066	c.p-ID
A74	C1	h2-0.3	p-0.50	env_0.0	4.12875646594626	0.0421603208728381	0.041	nc-ID
A74	C1	h2-0.3	p-0.50	env_0.0	3.42896671420109	0.0640621707289107	0.072	True
A75	C1	h2-0.3	p-0.50	env_0.0	2.31195638336853	0.128382374743007	0.162	c
A75	C1	h2-0.3	p-0.50	env_0.0	2.31195638336853	0.128382374743007	0.162	c.p
A75	C1	h2-0.3	p-0.50	env_0.0	21.9362918305982	2.8185297697686e-06	0	nc
A75	C1	h2-0.3	p-0.50	env_0.0	0.052816496071739	0.818232887777583	0.83	c-Tm
A75	C1	h2-0.3	p-0.50	env_0.0	0.052816496071739	0.818232887777583	0.847	c.p-Tm
A75	C1	h2-0.3	p-0.50	env_0.0	0.0270848927067535	0.869278600658129	0.873	nc-Tm
A75	C1	h2-0.3	p-0.50	env_0.0	0.0852169478147904	0.770348234821176	0.813	c-ID
A75	C1	h2-0.3	p-0.50	env_0.0	0.0852169478147904	0.770348234821176	0.781	c.p-ID
A75	C1	h2-0.3	p-0.50	env_0.0	0.0365453308087209	0.84839371415725	0.871	nc-ID
A75	C1	h2-0.3	p-0.50	env_0.0	0.0377784194193187	0.845888751447345	0.854	True
A76	C1	h2-0.3	p-0.50	env_0.0	0.166552224479937	0.6831943106914	0.657	c
A76	C1	h2-0.3	p-0.50	env_0.0	0.166552224479937	0.6831943106914	0.656	c.p
A76	C1	h2-0.3	p-0.50	env_0.0	0.000560297383831012	0.981115355894909	0.976	nc
A76	C1	h2-0.3	p-0.50	env_0.0	0.464795024466964	0.495391497075183	0.5	c-Tm
A76	C1	h2-0.3	p-0.50	env_0.0	0.464795024466964	0.495391497075183	0.479	c.p-Tm
A76	C1	h2-0.3	p-0.50	env_0.0	0.797045342264566	0.371978234384774	0.356	nc-Tm
A76	C1	h2-0.3	p-0.50	env_0.0	0.523824153391202	0.469214950111849	0.469	c-ID
A76	C1	h2-0.3	p-0.50	env_0.0	0.523824153391202	0.469214950111849	0.44	c.p-ID
A76	C1	h2-0.3	p-0.50	env_0.0	1.03082993017552	0.309963820638886	0.302	nc-ID
A76	C1	h2-0.3	p-0.50	env_0.0	0.327993197557291	0.566843162259471	0.534	True
A77	C1	h2-0.3	p-0.50	env_0.0	1.70647167134255	0.191443793780871	0.173	c
A77	C1	h2-0.3	p-0.50	env_0.0	1.70647167134255	0.191443793780871	0.175	c.p
A77	C1	h2-0.3	p-0.50	env_0.0	9.14401267618233	0.00249533251597679	0.004	nc
A77	C1	h2-0.3	p-0.50	env_0.0	0.365644492645248	0.545388018053727	0.541	c-Tm
A77	C1	h2-0.3	p-0.50	env_0.0	0.365644492645248	0.545388018053727	0.546	c.p-Tm
A77	C1	h2-0.3	p-0.50	env_0.0	0.765092978540967	0.381739372570647	0.343	nc-Tm
A77	C1	h2-0.3	p-0.50	env_0.0	0.490792977239575	0.483573788573998	0.463	c-ID
A77	C1	h2-0.3	p-0.50	env_0.0	0.490792977239575	0.483573788573998	0.491	c.p-ID
A77	C1	h2-0.3	p-0.50	env_0.0	1.15286709253984	0.28294977009047	0.249	nc-ID
A77	C1	h2-0.3	p-0.50	env_0.0	0.417778587096966	0.518047572441021	0.501	True
A78	C1	h2-0.3	p-0.50	env_0.0	0.418860132842486	0.517506364446293	0.576	c
A78	C1	h2-0.3	p-0.50	env_0.0	0.418860132842486	0.517506364446293	0.567	c.p
A78	C1	h2-0.3	p-0.50	env_0.0	1.23057132436209	0.267295957859735	0.312	nc
A78	C1	h2-0.3	p-0.50	env_0.0	0.169492970539172	0.680562814406812	0.718	c-Tm
A78	C1	h2-0.3	p-0.50	env_0.0	0.169492970539172	0.680562814406812	0.697	c.p-Tm
A78	C1	h2-0.3	p-0.50	env_0.0	0.116171380990198	0.733224615283349	0.774	nc-Tm
A78	C1	h2-0.3	p-0.50	env_0.0	0.158969016161851	0.690107497435067	0.741	c-ID
A78	C1	h2-0.3	p-0.50	env_0.0	0.158969016161851	0.690107497435067	0.704	c.p-ID
A78	C1	h2-0.3	p-0.50	env_0.0	0.0619722917781652	0.803405378559695	0.829	nc-ID
A78	C1	h2-0.3	p-0.50	env_0.0	0.138128725805582	0.710148444423848	0.754	True
A79	C1	h2-0.3	p-0.50	env_0.0	3.55006074059168	0.0595432704808389	0.046	c
A79	C1	h2-0.3	p-0.50	env_0.0	3.55006074059168	0.0595432704808389	0.052	c.p
A79	C1	h2-0.3	p-0.50	env_0.0	17.5330598818971	2.8235515867883e-05	0	nc
A79	C1	h2-0.3	p-0.50	env_0.0	1.62598918248122	0.202258699681143	0.168	c-Tm
A79	C1	h2-0.3	p-0.50	env_0.0	1.62598918248122	0.202258699681143	0.184	c.p-Tm
A79	C1	h2-0.3	p-0.50	env_0.0	0.615810430095277	0.432608430536421	0.449	nc-Tm
A79	C1	h2-0.3	p-0.50	env_0.0	2.03884882066819	0.153325642449804	0.148	c-ID
A79	C1	h2-0.3	p-0.50	env_0.0	2.03884882066819	0.153325642449804	0.153	c.p-ID
A79	C1	h2-0.3	p-0.50	env_0.0	1.89437330454571	0.168709479825698	0.158	nc-ID
A79	C1	h2-0.3	p-0.50	env_0.0	2.5387206950349	0.111084758314309	0.115	True
A80	C1	h2-0.3	p-0.50	env_0.0	1.50216525738175	0.220338502064142	0.225	c
A80	C1	h2-0.3	p-0.50	env_0.0	1.50216525738175	0.220338502064142	0.226	c.p
A80	C1	h2-0.3	p-0.50	env_0.0	3.95262408444087	0.046798337895519	0.054	nc
A80	C1	h2-0.3	p-0.50	env_0.0	0.759045832140048	0.383627292065021	0.402	c-Tm
A80	C1	h2-0.3	p-0.50	env_0.0	0.759045832140048	0.383627292065021	0.391	c.p-Tm
A80	C1	h2-0.3	p-0.50	env_0.0	0.784197892066452	0.375860342113934	0.387	nc-Tm
A80	C1	h2-0.3	p-0.50	env_0.0	0.803462810872686	0.370060058480694	0.357	c-ID
A80	C1	h2-0.3	p-0.50	env_0.0	0.803462810872686	0.370060058480694	0.366	c.p-ID
A80	C1	h2-0.3	p-0.50	env_0.0	0.845345314263963	0.357872469598414	0.354	nc-ID
A80	C1	h2-0.3	p-0.50	env_0.0	0.688727615613821	0.406597503251465	0.404	True
A81	C1	h2-0.3	p-0.50	env_0.0	4.82161697219605	0.0281049681539134	0.006	c
A81	C1	h2-0.3	p-0.50	env_0.0	4.82161697219605	0.0281049681539134	0.005	c.p
A81	C1	h2-0.3	p-0.50	env_0.0	21.3501322518295	3.82594361129283e-06	0	nc
A81	C1	h2-0.3	p-0.50	env_0.0	2.29138667291108	0.130093648975523	0.05	c-Tm
A81	C1	h2-0.3	p-0.50	env_0.0	2.29138667291108	0.130093648975523	0.053	c.p-Tm
A81	C1	h2-0.3	p-0.50	env_0.0	2.40206010292783	0.121175580411403	0.052	nc-Tm
A81	C1	h2-0.3	p-0.50	env_0.0	2.30978993483693	0.128561423251861	0.054	c-ID
A81	C1	h2-0.3	p-0.50	env_0.0	2.30978993483693	0.128561423251861	0.053	c.p-ID
A81	C1	h2-0.3	p-0.50	env_0.0	1.64745244430001	0.199306021993261	0.117	nc-ID
A81	C1	h2-0.3	p-0.50	env_0.0	2.33055502519634	0.12685663901075	0.054	True
A82	C1	h2-0.3	p-0.50	env_0.0	1.61957850364304	0.203150569240422	0.186	c
A82	C1	h2-0.3	p-0.50	env_0.0	1.61957850364304	0.203150569240422	0.218	c.p
A82	C1	h2-0.3	p-0.50	env_0.0	4.38964359223709	0.0361578709837132	0.027	nc
A82	C1	h2-0.3	p-0.50	env_0.0	0.606541837530819	0.436092848423239	0.442	c-Tm
A82	C1	h2-0.3	p-0.50	env_0.0	0.606541837530819	0.436092848423239	0.446	c.p-Tm
A82	C1	h2-0.3	p-0.50	env_0.0	0.650859889562737	0.419805414298935	0.434	nc-Tm
A82	C1	h2-0.3	p-0.50	env_0.0	0.715274937172983	0.397698202810466	0.432	c-ID
A82	C1	h2-0.3	p-0.50	env_0.0	0.715274937172983	0.397698202810466	0.395	c.p-ID
A82	C1	h2-0.3	p-0.50	env_0.0	0.778433554976342	0.377620642862312	0.377	nc-ID
A82	C1	h2-0.3	p-0.50	env_0.0	1.18464742901543	0.27641189822212	0.268	True
A83	C1	h2-0.3	p-0.50	env_0.0	0.0649249859122828	0.798874625879306	0.834	c
A83	C1	h2-0.3	p-0.50	env_0.0	0.0649249859122828	0.798874625879306	0.843	c.p
A83	C1	h2-0.3	p-0.50	env_0.0	0.105708833976435	0.745083479440569	0.773	nc
A83	C1	h2-0.3	p-0.50	env_0.0	0.0320916007476971	0.857826763906633	0.851	c-Tm
A83	C1	h2-0.3	p-0.50	env_0.0	0.0320916007476971	0.857826763906633	0.871	c.p-Tm
A83	C1	h2-0.3	p-0.50	env_0.0	0.0201970996572669	0.886987985109521	0.901	nc-Tm
A83	C1	h2-0.3	p-0.50	env_0.0	0.0334110830013473	0.854965158634264	0.863	c-ID
A83	C1	h2-0.3	p-0.50	env_0.0	0.0334110830013473	0.854965158634264	0.883	c.p-ID
A83	C1	h2-0.3	p-0.50	env_0.0	0.0210526858690339	0.884635520828824	0.907	nc-ID
A83	C1	h2-0.3	p-0.50	env_0.0	0.00863077268267981	0.925981454996287	0.932	True
A84	C1	h2-0.3	p-0.50	env_0.0	0.703110960204438	0.401740336825546	0.445	c
A84	C1	h2-0.3	p-0.50	env_0.0	0.703110960204438	0.401740336825546	0.436	c.p
A84	C1	h2-0.3	p-0.50	env_0.0	10.2781054977197	0.00134618100042558	0.004	nc
A84	C1	h2-0.3	p-0.50	env_0.0	0.0471777406796021	0.828049075028576	0.85	c-Tm
A84	C1	h2-0.3	p-0.50	env_0.0	0.0471777406796021	0.828049075028576	0.836	c.p-Tm
A84	C1	h2-0.3	p-0.50	env_0.0	0.99222291160964	0.319199681730068	0.369	nc-Tm
A84	C1	h2-0.3	p-0.50	env_0.0	0.00231407411544908	0.961632701468812	0.969	c-ID
A84	C1	h2-0.3	p-0.50	env_0.0	0.00231407411544908	0.961632701468812	0.969	c.p-ID
A84	C1	h2-0.3	p-0.50	env_0.0	0.0073901407218705	0.931493502697733	0.936	nc-ID
A84	C1	h2-0.3	p-0.50	env_0.0	0.00654229562325406	0.935533839802717	0.942	True
A85	C1	h2-0.3	p-0.50	env_0.0	2.86700322098032	0.0904130791807943	0.051	c
A85	C1	h2-0.3	p-0.50	env_0.0	2.86700322098032	0.0904130791807943	0.04	c.p
A85	C1	h2-0.3	p-0.50	env_0.0	6.0491182112311	0.013913243421944	0.003	nc
A85	C1	h2-0.3	p-0.50	env_0.0	1.29499432411787	0.25512959630779	0.197	c-Tm
A85	C1	h2-0.3	p-0.50	env_0.0	1.29499432411787	0.25512959630779	0.173	c.p-Tm
A85	C1	h2-0.3	p-0.50	env_0.0	0.596394957187585	0.43995682844593	0.331	nc-Tm
A85	C1	h2-0.3	p-0.50	env_0.0	1.43149931468411	0.231519905338215	0.163	c-ID
A85	C1	h2-0.3	p-0.50	env_0.0	1.43149931468411	0.231519905338215	0.166	c.p-ID
A85	C1	h2-0.3	p-0.50	env_0.0	1.04728336088446	0.306133583864679	0.207	nc-ID
A85	C1	h2-0.3	p-0.50	env_0.0	1.12709269711813	0.288396322463043	0.229	True
A86	C1	h2-0.3	p-0.50	env_0.0	0.443921991583208	0.505235526209139	0.578	c
A86	C1	h2-0.3	p-0.50	env_0.0	0.443921991583208	0.505235526209139	0.602	c.p
A86	C1	h2-0.3	p-0.50	env_0.0	1.30551335100271	0.25320859710685	0.334	nc
A86	C1	h2-0.3	p-0.50	env_0.0	0.0955142183018992	0.757280642743475	0.787	c-Tm
A86	C1	h2-0.3	p-0.50	env_0.0	0.0955142183018992	0.757280642743475	0.8	c.p-Tm
A86	C1	h2-0.3	p-0.50	env_0.0	0.0039097575122464	0.950142321941219	0.966	nc-Tm
A86	C1	h2-0.3	p-0.50	env_0.0	0.0698432497425466	0.791565145002301	0.82	c-ID
A86	C1	h2-0.3	p-0.50	env_0.0	0.0698432497425466	0.791565145002301	0.838	c.p-ID
A86	C1	h2-0.3	p-0.50	env_0.0	0.0478179220498606	0.826904709599926	0.845	nc-ID
A86	C1	h2-0.3	p-0.50	env_0.0	0.336438554502693	0.561892205198327	0.619	True
A87	C1	h2-0.3	p-0.50	env_0.0	1.55641880557668	0.21219034731508	0.191	c
A87	C1	h2-0.3	p-0.50	env_0.0	1.55641880557668	0.21219034731508	0.215	c.p
A87	C1	h2-0.3	p-0.50	env_0.0	9.49845595406022	0.00205644877255684	0.002	nc
A87	C1	h2-0.3	p-0.50	env_0.0	0.350868417644997	0.553621951124133	0.531	c-Tm
A87	C1	h2-0.3	p-0.50	env_0.0	0.350868417644997	0.553621951124133	0.497	c.p-Tm
A87	C1	h2-0.3	p-0.50	env_0.0	0.442374443707361	0.505978633407568	0.472	nc-Tm
A87	C1	h2-0.3	p-0.50	env_0.0	0.307405156456645	0.579276867189483	0.519	c-ID
A87	C1	h2-0.3	p-0.50	env_0.0	0.307405156456645	0.579276867189483	0.563	c.p-ID
A87	C1	h2-0.3	p-0.50	env_0.0	0.181198164112547	0.670345572886588	0.664	nc-ID
A87	C1	h2-0.3	p-0.50	env_0.0	0.366776140733149	0.544766813287101	0.504	True
A88	C1	h2-0.3	p-0.50	env_0.0	8.66500316045773	0.00324379440419341	0.007	c
A88	C1	h2-0.3	p-0.50	env_0.0	8.66500316045773	0.00324379440419341	0.004	c.p
A88	C1	h2-0.3	p-0.50	env_0.0	48.7802911244374	2.8630242274817e-12	0	nc
A88	C1	h2-0.3	p-0.50	env_0.0	3.71991069027975	0.0537672467963338	0.083	c-Tm
A88	C1	h2-0.3	p-0.50	env_0.0	3.71991069027975	0.0537672467963338	0.056	c.p-Tm
A88	C1	h2-0.3	p-0.50	env_0.0	3.06501546062379	0.0799944015761801	0.089	nc-Tm
A88	C1	h2-0.3	p-0.50	env_0.0	3.44158301470093	0.0635747520051328	0.071	c-ID
A88	C1	h2-0.3	p-0.50	env_0.0	3.44158301470093	0.0635747520051328	0.074	c.p-ID
A88	C1	h2-0.3	p-0.50	env_0.0	2.21007360301569	0.137112129160638	0.157	nc-ID
A88	C1	h2-0.3	p-0.50	env_0.0	4.38670667878639	0.036220212760719	0.045	True
A89	C1	h2-0.3	p-0.50	env_0.0	0.00608351689238826	0.937830516461771	0.935	c
A89	C1	h2-0.3	p-0.50	env_0.0	0.00608351689238826	0.937830516461771	0.942	c.p
A89	C1	h2-0.3	p-0.50	env_0.0	0.111164255608908	0.738822520829268	0.744	nc
A89	C1	h2-0.3	p-0.50	env_0.0	0.0102905753498057	0.91919922168615	0.918	c-Tm
A89	C1	h2-0.3	p-0.50	env_0.0	0.0102905753498057	0.91919922168615	0.918	c.p-Tm
A89	C1	h2-0.3	p-0.50	env_0.0	0.0389429853669736	0.843561658167495	0.864	nc-Tm
A89	C1	h2-0.3	p-0.50	env_0.0	0.0441516234451862	0.833571770758381	0.846	c-ID
A89	C1	h2-0.3	p-0.50	env_0.0	0.0441516234451862	0.833571770758381	0.824	c.p-ID
A89	C1	h2-0.3	p-0.50	env_0.0	0.0526823933319876	0.818459761640092	0.832	nc-ID
A89	C1	h2-0.3	p-0.50	env_0.0	0.141742748249799	0.706554594903077	0.735	True
A90	C1	h2-0.3	p-0.50	env_0.0	2.96261852869651	0.0852098434046746	0.083	c
A90	C1	h2-0.3	p-0.50	env_0.0	2.96261852869651	0.0852098434046746	0.092	c.p
A90	C1	h2-0.3	p-0.50	env_0.0	11.1314492207033	0.000848762511967914	0.003	nc
A90	C1	h2-0.3	p-0.50	env_0.0	0.899634951523173	0.342879612911836	0.346	c-Tm
A90	C1	h2-0.3	p-0.50	env_0.0	0.899634951523173	0.342879612911836	0.349	c.p-Tm
A90	C1	h2-0.3	p-0.50	env_0.0	1.01582588209325	0.313511171938149	0.327	nc-Tm
A90	C1	h2-0.3	p-0.50	env_0.0	0.828749686170115	0.362634319595379	0.371	c-ID
A90	C1	h2-0.3	p-0.50	env_0.0	0.828749686170115	0.362634319595379	0.363	c.p-ID
A90	C1	h2-0.3	p-0.50	env_0.0	0.462372654563644	0.496517192610661	0.533	nc-ID
A90	C1	h2-0.3	p-0.50	env_0.0	0.801163648533852	0.370745685330691	0.368	True
A91	C1	h2-0.3	p-0.50	env_0.0	0.381584710530778	0.536756344025931	0.507	c
A91	C1	h2-0.3	p-0.50	env_0.0	0.381584710530778	0.536756344025931	0.506	c.p
A91	C1	h2-0.3	p-0.50	env_0.0	1.00742567973958	0.315520357313803	0.268	nc
A91	C1	h2-0.3	p-0.50	env_0.0	0.156175456475323	0.692702373046095	0.673	c-Tm
A91	C1	h2-0.3	p-0.50	env_0.0	0.156175456475323	0.692702373046095	0.664	c.p-Tm
A91	C1	h2-0.3	p-0.50	env_0.0	0.00149400416038643	0.969167564186643	0.973	nc-Tm
A91	C1	h2-0.3	p-0.50	env_0.0	0.22522673246976	0.635085946673781	0.592	c-ID
A91	C1	h2-0.3	p-0.50	env_0.0	0.22522673246976	0.635085946673781	0.612	c.p-ID
A91	C1	h2-0.3	p-0.50	env_0.0	0.233484512196928	0.62895206607341	0.603	nc-ID
A91	C1	h2-0.3	p-0.50	env_0.0	0.356625517911739	0.550386335599423	0.525	True
A92	C1	h2-0.3	p-0.50	env_0.0	0.000390215669020354	0.984239711265407	0.987	c
A92	C1	h2-0.3	p-0.50	env_0.0	0.000390215669020354	0.984239711265407	0.993	c.p
A92	C1	h2-0.3	p-0.50	env_0.0	0.804630118976821	0.369712635476217	0.411	nc
A92	C1	h2-0.3	p-0.50	env_0.0	0.240927283233548	0.623537182746525	0.671	c-Tm
A92	C1	h2-0.3	p-0.50	env_0.0	0.240927283233548	0.623537182746525	0.654	c.p-Tm
A92	C1	h2-0.3	p-0.50	env_0.0	0.229322767309089	0.632026441578823	0.68	nc-Tm
A92	C1	h2-0.3	p-0.50	env_0.0	0.238086857550935	0.625591314414072	0.65	c-ID
A92	C1	h2-0.3	p-0.50	env_0.0	0.238086857550935	0.625591314414072	0.642	c.p-ID
A92	C1	h2-0.3	p-0.50	env_0.0	0.217866453483932	0.640670404446839	0.668	nc-ID
A92	C1	h2-0.3	p-0.50	env_0.0	0.0890930652050212	0.765333316952207	0.813	True
A93	C1	h2-0.3	p-0.50	env_0.0	0.478079921690291	0.489293322798481	0.518	c
A93	C1	h2-0.3	p-0.50	env_0.0	0.478079921690291	0.489293322798481	0.506	c.p
A93	C1	h2-0.3	p-0.50	env_0.0	9.6469731521181	0.00189663853436334	0.003	nc
A93	C1	h2-0.3	p-0.50	env_0.0	0.0140729335106666	0.905568975438694	0.901	c-Tm
A93	C1	h2-0.3	p-0.50	env_0.0	0.0140729335106666	0.905568975438694	0.908	c.p-Tm
A93	C1	h2-0.3	p-0.50	env_0.0	0.280816313645786	0.596166674423448	0.612	nc-Tm
A93	C1	h2-0.3	p-0.50	env_0.0	0.0479861853905119	0.826605261969881	0.851	c-ID
