rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
A13	C1	h2-0.0	p-0.50	env_0.0	0.0424461389915989	0.836771689431973	0.827	c.p
A13	C1	h2-0.0	p-0.50	env_0.0	0.00538271826030796	0.941514068465784	0.939	nc
A13	C1	h2-0.0	p-0.50	env_0.0	0.320972771281254	0.571023630714961	0.599	c-Tm
A13	C1	h2-0.0	p-0.50	env_0.0	0.320972771281254	0.571023630714961	0.593	c.p-Tm
A13	C1	h2-0.0	p-0.50	env_0.0	5.41072174153531	0.0200134397554824	0.03	nc-Tm
A13	C1	h2-0.0	p-0.50	env_0.0	0.091326579498768	0.762497410392352	0.793	c-ID
A13	C1	h2-0.0	p-0.50	env_0.0	0.091326579498768	0.762497410392352	0.774	c.p-ID
A13	C1	h2-0.0	p-0.50	env_0.0	3.4987422470233	0.0614154555137593	0.088	nc-ID
A13	C1	h2-0.0	p-0.50	env_0.0			1	True
A14	C1	h2-0.0	p-0.50	env_0.0	0.897715067056199	0.343395125346406	0.359	c
A14	C1	h2-0.0	p-0.50	env_0.0	0.897715067056199	0.343395125346406	0.397	c.p
A14	C1	h2-0.0	p-0.50	env_0.0	1.51511917920264	0.218359603743918	0.296	nc
A14	C1	h2-0.0	p-0.50	env_0.0	2.46358178729716	0.116512823948117	0.153	c-Tm
A14	C1	h2-0.0	p-0.50	env_0.0	2.46358178729716	0.116512823948117	0.157	c.p-Tm
A14	C1	h2-0.0	p-0.50	env_0.0	0.491907276006976	0.483077743714135	0.547	nc-Tm
A14	C1	h2-0.0	p-0.50	env_0.0	1.60750629678323	0.204842694463479	0.247	c-ID
A14	C1	h2-0.0	p-0.50	env_0.0	1.60750629678323	0.204842694463479	0.253	c.p-ID
A14	C1	h2-0.0	p-0.50	env_0.0	0.0243461212321658	0.876007453730265	0.887	nc-ID
A14	C1	h2-0.0	p-0.50	env_0.0			1	True
A15	C1	h2-0.0	p-0.50	env_0.0	0.528555912166956	0.467214617463398	0.507	c
A15	C1	h2-0.0	p-0.50	env_0.0	0.528555912166956	0.467214617463398	0.489	c.p
A15	C1	h2-0.0	p-0.50	env_0.0	1.50156669586701	0.220430457460168	0.236	nc
A15	C1	h2-0.0	p-0.50	env_0.0	0.564327558925215	0.452521839408072	0.479	c-Tm
A15	C1	h2-0.0	p-0.50	env_0.0	0.564327558925215	0.452521839408072	0.499	c.p-Tm
A15	C1	h2-0.0	p-0.50	env_0.0	2.64022185477251	0.104188993515425	0.14	nc-Tm
A15	C1	h2-0.0	p-0.50	env_0.0	1.07578490918326	0.299642417924301	0.339	c-ID
A15	C1	h2-0.0	p-0.50	env_0.0	1.07578490918326	0.299642417924301	0.333	c.p-ID
A15	C1	h2-0.0	p-0.50	env_0.0	0.174006454651678	0.676575416864014	0.713	nc-ID
A15	C1	h2-0.0	p-0.50	env_0.0			1	True
A16	C1	h2-0.0	p-0.50	env_0.0	1.49889554330211	0.220841378846468	0.168	c
A16	C1	h2-0.0	p-0.50	env_0.0	1.49889554330211	0.220841378846468	0.17	c.p
A16	C1	h2-0.0	p-0.50	env_0.0	3.09668947606728	0.0784516782537345	0.115	nc
A16	C1	h2-0.0	p-0.50	env_0.0	1.08703772053293	0.297128487420261	0.257	c-Tm
A16	C1	h2-0.0	p-0.50	env_0.0	1.08703772053293	0.297128487420261	0.252	c.p-Tm
A16	C1	h2-0.0	p-0.50	env_0.0	2.31723948238294	0.127946910212501	0.164	nc-Tm
A16	C1	h2-0.0	p-0.50	env_0.0	0.771009282319424	0.379905003763461	0.355	c-ID
A16	C1	h2-0.0	p-0.50	env_0.0	0.771009282319424	0.379905003763461	0.348	c.p-ID
A16	C1	h2-0.0	p-0.50	env_0.0	1.37065070580012	0.241700114918016	0.32	nc-ID
A16	C1	h2-0.0	p-0.50	env_0.0			1	True
A17	C1	h2-0.0	p-0.50	env_0.0	0.0432528737855308	0.835249852072312	0.868	c
A17	C1	h2-0.0	p-0.50	env_0.0	0.0432528737855308	0.835249852072312	0.86	c.p
A17	C1	h2-0.0	p-0.50	env_0.0	0.335496831471216	0.562440141628756	0.579	nc
A17	C1	h2-0.0	p-0.50	env_0.0	0.119271304833631	0.729826165827417	0.794	c-Tm
A17	C1	h2-0.0	p-0.50	env_0.0	0.119271304833631	0.729826165827417	0.778	c.p-Tm
A17	C1	h2-0.0	p-0.50	env_0.0	4.92313280700315	0.0264994234880854	0.048	nc-Tm
A17	C1	h2-0.0	p-0.50	env_0.0	0.00733214779298214	0.93176217001502	0.951	c-ID
A17	C1	h2-0.0	p-0.50	env_0.0	0.00733214779298214	0.93176217001502	0.959	c.p-ID
A17	C1	h2-0.0	p-0.50	env_0.0	2.12529310671225	0.144885062122058	0.2	nc-ID
A17	C1	h2-0.0	p-0.50	env_0.0			1	True
A18	C1	h2-0.0	p-0.50	env_0.0	0.542647156617023	0.461337724778053	0.458	c
A18	C1	h2-0.0	p-0.50	env_0.0	0.542647156617023	0.461337724778053	0.442	c.p
A18	C1	h2-0.0	p-0.50	env_0.0	2.92642246607843	0.0871403958647274	0.07	nc
A18	C1	h2-0.0	p-0.50	env_0.0	1.68764271363653	0.193912003078963	0.211	c-Tm
A18	C1	h2-0.0	p-0.50	env_0.0	1.68764271363653	0.193912003078963	0.195	c.p-Tm
