FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	1.65335866676049	2.60936588297641
tsk_1	tsk_1	4.14724842168119	3.5302408881293
tsk_2	tsk_2	1.1857499960492	2.05784930734719
tsk_3	tsk_3	1.84122972466383	2.77840668815306
tsk_4	tsk_4	1.95929856942263	3.27466528237835
tsk_5	tsk_5	2.26861831675429	2.78064056438329
tsk_6	tsk_6	0.642365598178044	0.890680071117427
tsk_7	tsk_7	2.84575166655233	3.72359012789703
tsk_8	tsk_8	0.999405454438082	1.51162139221439
tsk_9	tsk_9	0.803329932522978	1.09824995695163
tsk_10	tsk_10	0.995745087704445	1.63092746121144
tsk_11	tsk_11	1.61324777636887	2.44797094101409
tsk_12	tsk_12	2.82894919948147	3.55223792148355
tsk_13	tsk_13	1.08960612281381	1.30572262019111
tsk_14	tsk_14	-0.240840213971241	0.542301301848883
tsk_15	tsk_15	2.57102772853853	3.56486932849742
tsk_16	tsk_16	2.21599934556708	2.17412943843098
tsk_17	tsk_17	1.97592927705026	2.22197847656712
tsk_18	tsk_18	2.28161195571568	2.22509559033258
tsk_19	tsk_19	1.05042744571525	1.7620676304846
tsk_20	tsk_20	1.09086002603574	1.17983149986422
tsk_21	tsk_21	3.21404707721967	2.7027606643846
tsk_22	tsk_22	2.85768292026583	3.0390172103258
tsk_23	tsk_23	2.69138358064152	3.27027244711576
tsk_24	tsk_24	1.26645963932717	2.40840486484526
tsk_25	tsk_25	1.74302786878943	2.40108949777756
tsk_26	tsk_26	2.95970051332309	3.50007690735983
tsk_27	tsk_27	0.747434401441484	1.15285344599234
tsk_28	tsk_28	2.32039416791782	2.45593281338317
tsk_29	tsk_29	1.72678017349544	1.82991753956467
tsk_30	tsk_30	1.77674073157121	1.86593310001285
tsk_31	tsk_31	3.58262793964605	3.1385514755489
tsk_32	tsk_32	2.86857442250845	3.32440552724052
tsk_33	tsk_33	0.60023142285505	1.45933213501199
tsk_34	tsk_34	0.807210860934095	1.22010435649517
tsk_35	tsk_35	2.16798289805339	2.72573789476688
tsk_36	tsk_36	3.63194358258194	3.48769806391987
tsk_37	tsk_37	1.30856944397085	1.84828785011171
tsk_38	tsk_38	1.97409316505983	2.04287980552616
tsk_39	tsk_39	3.17247532627053	4.00548972813359
tsk_40	tsk_40	3.88990365672666	4.3328932490026
tsk_41	tsk_41	2.19582107173061	3.13115885096923
tsk_42	tsk_42	1.93204007236272	2.15584004439296
tsk_43	tsk_43	1.35350122612382	2.6342480617675
tsk_44	tsk_44	0.0730454335888314	0.743026353833182
tsk_45	tsk_45	2.57577006580962	2.91593211463866
tsk_46	tsk_46	1.64664848640303	2.58471836844699
tsk_47	tsk_47	2.43294882666511	2.29740223736912
tsk_48	tsk_48	3.12696934381633	3.38811070907284
tsk_49	tsk_49	0.638624399219948	1.33510225135228
tsk_50	tsk_50	0.296391116106993	1.10734257255139
tsk_51	tsk_51	0.885480619199299	1.35163287902547
tsk_52	tsk_52	1.55632196607625	1.87121079014866
tsk_53	tsk_53	3.42279881183933	2.7943310510387
tsk_54	tsk_54	0.406994741051415	1.37388911808979
tsk_55	tsk_55	2.47748240607833	2.69761327629792
tsk_56	tsk_56	1.25597249209777	1.42726538001762
tsk_57	tsk_57	0.660860177221851	1.81191160259214
tsk_58	tsk_58	0.74310859369242	0.861331765891939
tsk_59	tsk_59	1.43306773793623	1.86501628763963
tsk_60	tsk_60	2.32669029444056	2.75271654725944
tsk_61	tsk_61	2.38001636209433	2.40284465635638
tsk_62	tsk_62	-0.201284886360994	-0.293026703775562
tsk_63	tsk_63	1.48534900490552	1.74441338871388
tsk_64	tsk_64	0.514511393220049	0.569921194173553
tsk_65	tsk_65	3.0730099164371	2.94042920016359
tsk_66	tsk_66	1.6209315796868	1.1703651400725
tsk_67	tsk_67	0.486290645737963	1.81960235077138
tsk_68	tsk_68	2.80364333150728	2.7554044985504
tsk_69	tsk_69	3.21668272184812	3.123094578937
tsk_70	tsk_70	0.015787175279972	0.509127446967078
tsk_71	tsk_71	2.25691646188408	2.81632896963308
tsk_72	tsk_72	1.57850398353959	2.26845989214818
tsk_73	tsk_73	1.38013747417831	2.02150620489542
tsk_74	tsk_74	1.08587849191148	1.49550999289583
tsk_75	tsk_75	1.32825536471229	2.12371976520587
tsk_76	tsk_76	0.880132378393756	1.67646927448746
tsk_77	tsk_77	2.4773744817616	3.22828260161521
tsk_78	tsk_78	1.82873568742623	2.22096734851906
tsk_79	tsk_79	0.994947934474462	1.79002697458992
tsk_80	tsk_80	1.05902738579995	1.66558471735995
tsk_81	tsk_81	1.30374456814029	2.50863656361508
tsk_82	tsk_82	1.45463318300981	2.18400123963525
tsk_83	tsk_83	1.87227466564059	1.64342726064586
tsk_84	tsk_84	1.52094841329774	1.53100163544145
tsk_85	tsk_85	3.29791959816995	3.12463113828197
tsk_86	tsk_86	0.542586516598263	0.888592497728054
tsk_87	tsk_87	1.86786260914765	1.8451590449914
tsk_88	tsk_88	0.657111420428311	1.31796221311952
tsk_89	tsk_89	0.0653196252280734	0.967410940382978
tsk_90	tsk_90	1.77063423122253	2.27459887709719
tsk_91	tsk_91	1.96647208840413	2.98788524284703
tsk_92	tsk_92	1.83830747175259	1.72758812124439
tsk_93	tsk_93	1.71194871031669	1.96110887339625
tsk_94	tsk_94	2.11987953887069	2.32990606918203
tsk_95	tsk_95	2.02475847791983	2.76421932188948
tsk_96	tsk_96	2.80386375305038	2.97344932326889
tsk_97	tsk_97	0.0561996181760132	0.839452791291487
tsk_98	tsk_98	2.45577099725617	3.12148190176531
tsk_99	tsk_99	0.464386316110214	1.45099671703338
tsk_100	tsk_100	2.88241349888611	2.1150428884625
tsk_101	tsk_101	1.9120759829719	2.45949488593175
tsk_102	tsk_102	2.78798623157468	2.37243127129641
tsk_103	tsk_103	2.66771731299773	3.35649242669317
tsk_104	tsk_104	0.545967148189769	1.18117950110281
tsk_105	tsk_105	1.22278164147548	1.12254902573374
tsk_106	tsk_106	0.534880439896135	0.872852538768078
tsk_107	tsk_107	1.20795968631507	1.29435641434129
tsk_108	tsk_108	-0.61833801973296	0.566609425229218
tsk_109	tsk_109	1.75573037445437	1.58452535648778
tsk_110	tsk_110	2.68631615599828	3.20011075531709
tsk_111	tsk_111	2.20478344721725	3.07880624010541
tsk_112	tsk_112	0.0216457312637977	0.468792316912625
tsk_113	tsk_113	-0.349639698480012	-0.0848459164755965
tsk_114	tsk_114	1.29078943455576	1.90608773655588
tsk_115	tsk_115	1.78816752205933	3.04335794022782
tsk_116	tsk_116	1.73461825340951	2.14072235628752
tsk_117	tsk_117	1.74559750531485	1.77482983128174
tsk_118	tsk_118	0.000685700695394462	0.246705193110048
tsk_119	tsk_119	2.20245576097387	1.83090189349981
